"targ_ID" "cond" "soa" "subj" "trial" "RT" "ERR.code" "dist_ID" "blk" "ERR.old" "ERR" "RT.old" "out" "exp"
"23" "Affe" "congruent" "-200" "14" 379 962 "correct" "Affe" "2" 0 0 962 0 4
"24" "Affe" "congruent" "-200" "21" 341 698 "correct" "Affe" "2" 0 0 698 0 4
"25" "Affe" "congruent" "0" "14" 186 756 "correct" "Affe" "1" 0 0 756 0 4
"26" "Affe" "congruent" "0" "12" 273 562 "correct" "Affe" "2" 0 0 562 0 4
"27" "Affe" "congruent" "0" "17" 341 617 "correct" "Affe" "2" 0 0 617 0 4
"28" "Affe" "congruent" "0" "2" 376 721 "correct" "Affe" "2" 0 0 721 0 4
"29" "Affe" "congruent" "0" "23" 244 739 "correct" "Affe" "1" 0 0 739 0 4
"30" "Affe" "congruent" "0" "19" 302 755 "correct" "Affe" "2" 0 0 755 0 4
"31" "Affe" "congruent" "0" "4" 256 650 "correct" "Affe" "2" 0 0 650 0 4
"32" "Affe" "congruent" "0" "6" 203 650 "correct" "Affe" "1" 0 0 650 0 4
"33" "Affe" "congruent" "0" "9" 343 685 "correct" "Affe" "2" 0 0 685 0 4
"34" "Affe" "congruent" "0" "21" 118 657 "correct" "Affe" "1" 0 0 657 0 4
"35" "Affe" "congruent" "0" "7" 238 802 "correct" "Affe" "1" 0 0 802 0 4
"36" "Affe" "congruent" "0" "16" 155 746 "correct" "Affe" "1" 0 0 746 0 4
"37" "Affe" "congruent" "0" "13" 148 753 "correct" "Affe" "1" 0 0 753 0 4
"38" "Affe" "congruent" "0" "20" 276 577 "correct" "Affe" "2" 0 0 577 0 4
"39" "Affe" "congruent" "0" "1" 349 665 "correct" "Affe" "2" 0 0 665 0 4
"40" "Affe" "congruent" "0" "11" 291 653 "correct" "Affe" "2" 0 0 653 0 4
"41" "Affe" "congruent" "0" "22" 212 614 "correct" "Affe" "1" 0 0 614 0 4
"42" "Affe" "congruent" "0" "24" 167 NA "smack" "Affe" "1" 1 1 516 0 4
"43" "Affe" "congruent" "0" "8" 167 741 "correct" "Affe" "1" 0 0 741 0 4
"44" "Affe" "congruent" "0" "18" 373 651 "correct" "Affe" "2" 0 0 651 0 4
"45" "Affe" "congruent" "0" "10" 379 621 "correct" "Affe" "2" 0 0 621 0 4
"46" "Affe" "congruent" "0" "5" 137 738 "correct" "Affe" "1" 0 0 738 0 4
"47" "Affe" "congruent" "0" "15" 227 614 "correct" "Affe" "1" 0 0 614 0 4
"48" "Affe" "congruent" "0" "3" 288 568 "correct" "Affe" "2" 0 0 568 0 4
"49" "Affe" "semantic" "-200" "11" 186 637 "correct" "Kuh" "1" 0 0 637 0 4
"50" "Affe" "semantic" "-200" "8" 288 666 "correct" "Kuh" "2" 0 0 666 0 4
"51" "Affe" "semantic" "-200" "6" 349 677 "correct" "Kuh" "2" 0 0 677 0 4
"52" "Affe" "semantic" "-200" "3" 203 607 "correct" "Kuh" "1" 0 0 607 0 4
"53" "Affe" "semantic" "-200" "17" 167 632 "correct" "Kuh" "1" 0 0 632 0 4
"54" "Affe" "semantic" "-200" "13" 273 713 "correct" "Kuh" "2" 0 0 713 0 4
"55" "Affe" "semantic" "-200" "7" 376 879 "correct" "Kuh" "2" 0 0 879 0 4
"56" "Affe" "semantic" "-200" "2" 137 742 "correct" "Kuh" "1" 0 0 742 0 4
"57" "Affe" "semantic" "-200" "18" 118 NA "correct" "Kuh" "1" 0 0 1743 1 4
"58" "Affe" "semantic" "-200" "4" 238 844 "correct" "Kuh" "1" 0 0 844 0 4
"59" "Affe" "semantic" "-200" "5" 256 704 "correct" "Kuh" "2" 0 0 704 0 4
"60" "Affe" "semantic" "-200" "19" 212 688 "correct" "Kuh" "1" 0 0 688 0 4
"61" "Affe" "semantic" "-200" "23" 373 663 "correct" "Kuh" "2" 0 0 663 0 4
"62" "Affe" "semantic" "-200" "15" 379 684 "correct" "Kuh" "2" 0 0 684 0 4
"63" "Affe" "semantic" "-200" "16" 291 659 "correct" "Kuh" "2" 0 0 659 0 4
"64" "Affe" "semantic" "-200" "10" 148 641 "correct" "Kuh" "1" 0 0 641 0 4
"65" "Affe" "semantic" "-200" "14" 343 803 "correct" "Kuh" "2" 0 0 803 0 4
"66" "Affe" "semantic" "-200" "9" 155 830 "correct" "Kuh" "1" 0 0 830 0 4
"67" "Affe" "semantic" "-200" "20" 244 579 "correct" "Kuh" "1" 0 0 579 0 4
"68" "Affe" "semantic" "-200" "1" 167 618 "correct" "Kuh" "1" 0 0 618 0 4
"69" "Affe" "semantic" "-200" "21" 276 683 "correct" "Kuh" "2" 0 0 683 0 4
"70" "Affe" "semantic" "-200" "24" 302 783 "correct" "Kuh" "2" 0 0 783 0 4
"71" "Affe" "semantic" "-200" "12" 227 713 "correct" "Kuh" "1" 0 0 713 0 4
"72" "Affe" "semantic" "-200" "22" 341 901 "correct" "Kuh" "2" 0 0 901 0 4
"73" "Affe" "semantic" "0" "15" 186 619 "correct" "Kuh" "1" 0 0 619 0 4
"74" "Affe" "semantic" "0" "24" 244 741 "correct" "Kuh" "1" 0 0 741 0 4
"75" "Affe" "semantic" "0" "3" 376 767 "correct" "Kuh" "2" 0 0 767 0 4
"76" "Affe" "semantic" "0" "23" 212 686 "correct" "Kuh" "1" 0 0 686 0 4
"77" "Affe" "semantic" "0" "2" 349 612 "correct" "Kuh" "2" 0 0 612 0 4
"78" "Affe" "semantic" "0" "10" 343 679 "correct" "Kuh" "2" 0 0 679 0 4
"79" "Affe" "semantic" "0" "4" 288 804 "correct" "Kuh" "2" 0 0 804 0 4
"80" "Affe" "semantic" "0" "21" 167 681 "correct" "Kuh" "1" 0 0 681 0 4
"81" "Affe" "semantic" "0" "18" 341 813 "correct" "Kuh" "2" 0 0 813 0 4
"82" "Affe" "semantic" "0" "11" 379 799 "correct" "Kuh" "2" 0 0 799 0 4
"83" "Affe" "semantic" "0" "14" 148 902 "correct" "Kuh" "1" 0 0 902 0 4
"84" "Affe" "semantic" "0" "13" 155 884 "correct" "Kuh" "1" 0 0 884 0 4
"85" "Affe" "semantic" "0" "20" 302 657 "correct" "Kuh" "2" 0 0 657 0 4
"86" "Affe" "semantic" "0" "5" 167 777 "correct" "Kuh" "1" 0 0 777 0 4
"87" "Affe" "semantic" "0" "19" 373 731 "correct" "Kuh" "2" 0 0 731 0 4
"88" "Affe" "semantic" "0" "1" 256 820 "correct" "Kuh" "2" 0 0 820 0 4
"89" "Affe" "semantic" "0" "8" 238 711 "correct" "Kuh" "1" 0 0 711 0 4
"90" "Affe" "semantic" "0" "16" 227 576 "correct" "Kuh" "1" 0 0 576 0 4
"91" "Affe" "semantic" "0" "7" 203 875 "correct" "Kuh" "1" 0 0 875 0 4
"92" "Affe" "semantic" "0" "6" 137 735 "correct" "Kuh" "1" 0 0 735 0 4
"93" "Affe" "semantic" "0" "17" 276 806 "correct" "Kuh" "2" 0 0 806 0 4
"94" "Affe" "semantic" "0" "9" 273 817 "correct" "Kuh" "2" 0 0 817 0 4
"95" "Affe" "semantic" "0" "22" 118 781 "correct" "Kuh" "1" 0 0 781 0 4
"96" "Affe" "semantic" "0" "12" 291 608 "correct" "Kuh" "2" 0 0 608 0 4
"97" "Affe" "unrelated" "-200" "6" 256 546 "correct" "Gitarre" "2" 0 0 546 0 4
"98" "Affe" "unrelated" "-200" "16" 379 739 "correct" "Gitarre" "2" 0 0 739 0 4
"99" "Affe" "unrelated" "-200" "20" 212 674 "correct" "Gitarre" "1" 0 0 674 0 4
"100" "Affe" "unrelated" "-200" "8" 376 762 "correct" "Gitarre" "2" 0 0 762 0 4
"101" "Affe" "unrelated" "-200" "1" 238 681 "correct" "Gitarre" "1" 0 0 681 0 4
"102" "Affe" "unrelated" "-200" "9" 227 657 "correct" "Gitarre" "1" 0 0 657 0 4
"103" "Affe" "unrelated" "-200" "5" 288 708 "correct" "Gitarre" "2" 0 0 708 0 4
"104" "Affe" "unrelated" "-200" "11" 148 690 "correct" "Gitarre" "1" 0 0 690 0 4
"105" "Affe" "unrelated" "-200" "14" 273 NA "distractor named" "Gitarre" "2" 1 1 791 0 4
"106" "Affe" "unrelated" "-200" "18" 167 740 "correct" "Gitarre" "1" 0 0 740 0 4
"107" "Affe" "unrelated" "-200" "13" 291 766 "correct" "Gitarre" "2" 0 0 766 0 4
"108" "Affe" "unrelated" "-200" "3" 137 653 "correct" "Gitarre" "1" 0 0 653 0 4
"109" "Affe" "unrelated" "-200" "4" 203 690 "correct" "Gitarre" "1" 0 0 690 0 4
"110" "Affe" "unrelated" "-200" "2" 167 779 "correct" "Gitarre" "1" 0 0 779 0 4
"111" "Affe" "unrelated" "-200" "12" 186 544 "correct" "Gitarre" "1" 0 0 544 0 4
"112" "Affe" "unrelated" "-200" "21" 302 797 "correct" "Gitarre" "2" 0 0 797 0 4
"113" "Affe" "unrelated" "-200" "24" 373 688 "correct" "Gitarre" "2" 0 0 688 0 4
"114" "Affe" "unrelated" "-200" "7" 349 1091 "correct" "Gitarre" "2" 0 0 1091 0 4
"115" "Affe" "unrelated" "-200" "17" 244 592 "correct" "Gitarre" "1" 0 0 592 0 4
"116" "Affe" "unrelated" "-200" "23" 341 740 "correct" "Gitarre" "2" 0 0 740 0 4
"117" "Affe" "unrelated" "-200" "15" 343 632 "correct" "Gitarre" "2" 0 0 632 0 4
"118" "Affe" "unrelated" "-200" "10" 155 608 "correct" "Gitarre" "1" 0 0 608 0 4
"119" "Affe" "unrelated" "-200" "19" 118 836 "correct" "Gitarre" "1" 0 0 836 0 4
"120" "Affe" "unrelated" "-200" "22" 276 693 "correct" "Gitarre" "2" 0 0 693 0 4
"121" "Affe" "unrelated" "0" "1" 288 1070 "correct" "Gitarre" "2" 0 0 1070 0 4
"122" "Affe" "unrelated" "0" "3" 349 652 "correct" "Gitarre" "2" 0 0 652 0 4
"123" "Affe" "unrelated" "0" "18" 276 956 "correct" "Gitarre" "2" 0 0 956 0 4
"124" "Affe" "unrelated" "0" "23" 118 699 "correct" "Gitarre" "1" 0 0 699 0 4
"125" "Affe" "unrelated" "0" "19" 341 851 "correct" "Gitarre" "2" 0 0 851 0 4
"126" "Affe" "unrelated" "0" "17" 302 602 "correct" "Gitarre" "2" 0 0 602 0 4
"127" "Affe" "unrelated" "0" "11" 343 683 "correct" "Gitarre" "2" 0 0 683 0 4
"128" "Affe" "unrelated" "0" "9" 291 800 "correct" "Gitarre" "2" 0 0 800 0 4
"129" "Affe" "unrelated" "0" "22" 167 691 "correct" "Gitarre" "1" 0 0 691 0 4
"130" "Affe" "unrelated" "0" "21" 244 1098 "correct" "Gitarre" "1" 0 0 1098 0 4
"131" "Affe" "unrelated" "0" "2" 256 809 "correct" "Gitarre" "2" 0 0 809 0 4
"132" "Affe" "unrelated" "0" "16" 186 896 "correct" "Gitarre" "1" 0 0 896 0 4
"133" "Affe" "unrelated" "0" "7" 137 953 "correct" "Gitarre" "1" 0 0 953 0 4
"134" "Affe" "unrelated" "0" "15" 148 688 "correct" "Gitarre" "1" 0 0 688 0 4
"135" "Affe" "unrelated" "0" "10" 273 663 "correct" "Gitarre" "2" 0 0 663 0 4
"136" "Affe" "unrelated" "0" "6" 167 524 "correct" "Gitarre" "1" 0 0 524 0 4
"137" "Affe" "unrelated" "0" "8" 203 799 "correct" "Gitarre" "1" 0 0 799 0 4
"138" "Affe" "unrelated" "0" "4" 376 692 "correct" "Gitarre" "2" 0 0 692 0 4
"139" "Affe" "unrelated" "0" "5" 238 847 "correct" "Gitarre" "1" 0 0 847 0 4
"140" "Affe" "unrelated" "0" "13" 227 798 "correct" "Gitarre" "1" 0 0 798 0 4
"141" "Affe" "unrelated" "0" "14" 155 NA "distractor named" "Gitarre" "1" 1 1 954 0 4
"142" "Affe" "unrelated" "0" "12" 379 866 "correct" "Gitarre" "2" 0 0 866 0 4
"143" "Affe" "unrelated" "0" "24" 212 806 "correct" "Gitarre" "1" 0 0 806 0 4
"144" "Affe" "unrelated" "0" "20" 373 749 "correct" "Gitarre" "2" 0 0 749 0 4
"145" "Auto" "congruent" "-200" "6" 287 386 "correct" "Auto" "2" 0 0 386 0 4
"146" "Auto" "congruent" "-200" "9" 216 585 "correct" "Auto" "1" 0 0 585 0 4
"147" "Auto" "congruent" "-200" "11" 173 572 "correct" "Auto" "1" 0 0 572 0 4
"148" "Auto" "congruent" "-200" "16" 345 579 "correct" "Auto" "2" 0 0 579 0 4
"149" "Auto" "congruent" "-200" "17" 191 456 "correct" "Auto" "1" 0 0 456 0 4
"150" "Auto" "congruent" "-200" "22" 309 490 "correct" "Auto" "2" 0 0 490 0 4
"151" "Auto" "congruent" "-200" "1" 186 460 "correct" "Auto" "1" 0 0 460 0 4
"152" "Auto" "congruent" "-200" "4" 138 966 "correct" "Auto" "1" 0 0 966 0 4
"153" "Auto" "congruent" "-200" "13" 355 560 "correct" "Auto" "2" 0 0 560 0 4
"154" "Auto" "congruent" "-200" "5" 354 645 "correct" "Auto" "2" 0 0 645 0 4
"155" "Auto" "congruent" "-200" "7" 279 739 "correct" "Auto" "2" 0 0 739 0 4
"156" "Auto" "congruent" "-200" "18" 219 626 "correct" "Auto" "1" 0 0 626 0 4
"157" "Auto" "congruent" "-200" "3" 156 488 "correct" "Auto" "1" 0 0 488 0 4
"158" "Auto" "congruent" "-200" "8" 323 655 "correct" "Auto" "2" 0 0 655 0 4
"159" "Auto" "congruent" "-200" "2" 222 555 "correct" "Auto" "1" 0 0 555 0 4
"160" "Auto" "congruent" "-200" "14" 309 825 "correct" "Auto" "2" 0 0 825 0 4
"161" "Auto" "congruent" "-200" "21" 377 499 "correct" "Auto" "2" 0 0 499 0 4
"162" "Auto" "congruent" "-200" "15" 255 547 "correct" "Auto" "2" 0 0 547 0 4
"163" "Auto" "congruent" "-200" "10" 244 452 "correct" "Auto" "1" 0 0 452 0 4
"164" "Auto" "congruent" "-200" "12" 118 550 "correct" "Auto" "1" 0 0 550 0 4
"165" "Auto" "congruent" "-200" "20" 124 542 "correct" "Auto" "1" 0 0 542 0 4
"166" "Auto" "congruent" "-200" "19" 156 479 "correct" "Auto" "1" 0 0 479 0 4
"167" "Auto" "congruent" "-200" "24" 330 638 "correct" "Auto" "2" 0 0 638 0 4
"168" "Auto" "congruent" "-200" "23" 264 561 "correct" "Auto" "2" 0 0 561 0 4
"169" "Auto" "congruent" "0" "18" 309 689 "correct" "Auto" "2" 0 0 689 0 4
"170" "Auto" "congruent" "0" "17" 377 570 "correct" "Auto" "2" 0 0 570 0 4
"171" "Auto" "congruent" "0" "12" 345 535 "correct" "Auto" "2" 0 0 535 0 4
"172" "Auto" "congruent" "0" "16" 118 629 "correct" "Auto" "1" 0 0 629 0 4
"173" "Auto" "congruent" "0" "13" 216 570 "correct" "Auto" "1" 0 0 570 0 4
"174" "Auto" "congruent" "0" "1" 354 648 "correct" "Auto" "2" 0 0 648 0 4
"175" "Auto" "congruent" "0" "10" 309 702 "correct" "Auto" "2" 0 0 702 0 4
"176" "Auto" "congruent" "0" "22" 219 580 "correct" "Auto" "1" 0 0 580 0 4
"177" "Auto" "congruent" "0" "20" 330 611 "correct" "Auto" "2" 0 0 611 0 4
"178" "Auto" "congruent" "0" "2" 287 811 "correct" "Auto" "2" 0 0 811 0 4
"179" "Auto" "congruent" "0" "6" 222 520 "correct" "Auto" "1" 0 0 520 0 4
"180" "Auto" "congruent" "0" "5" 186 848 "correct" "Auto" "1" 0 0 848 0 4
"181" "Auto" "congruent" "0" "24" 124 615 "correct" "Auto" "1" 0 0 615 0 4
"182" "Auto" "congruent" "0" "19" 264 550 "correct" "Auto" "2" 0 0 550 0 4
"183" "Auto" "congruent" "0" "9" 355 593 "correct" "Auto" "2" 0 0 593 0 4
"184" "Auto" "congruent" "0" "15" 173 678 "correct" "Auto" "1" 0 0 678 0 4
"185" "Auto" "congruent" "0" "21" 191 627 "correct" "Auto" "1" 0 0 627 0 4
"186" "Auto" "congruent" "0" "8" 138 688 "correct" "Auto" "1" 0 0 688 0 4
"187" "Auto" "congruent" "0" "11" 255 612 "correct" "Auto" "2" 0 0 612 0 4
"188" "Auto" "congruent" "0" "3" 279 614 "correct" "Auto" "2" 0 0 614 0 4
"189" "Auto" "congruent" "0" "4" 323 764 "correct" "Auto" "2" 0 0 764 0 4
"190" "Auto" "congruent" "0" "23" 156 708 "correct" "Auto" "1" 0 0 708 0 4
"191" "Auto" "congruent" "0" "7" 156 799 "correct" "Auto" "1" 0 0 799 0 4
"192" "Auto" "congruent" "0" "14" 244 647 "correct" "Auto" "1" 0 0 647 0 4
"193" "Auto" "semantic" "-200" "15" 309 482 "correct" "Fahrrad" "2" 0 0 482 0 4
"194" "Auto" "semantic" "-200" "24" 264 NA "correct" "Fahrrad" "2" 0 0 1065 1 4
"195" "Auto" "semantic" "-200" "4" 156 890 "correct" "Fahrrad" "1" 0 0 890 0 4
"196" "Auto" "semantic" "-200" "2" 186 684 "correct" "Fahrrad" "1" 0 0 684 0 4
"197" "Auto" "semantic" "-200" "21" 330 679 "correct" "Fahrrad" "2" 0 0 679 0 4
"198" "Auto" "semantic" "-200" "14" 355 870 "correct" "Fahrrad" "2" 0 0 870 0 4
"199" "Auto" "semantic" "-200" "11" 244 636 "correct" "Fahrrad" "1" 0 0 636 0 4
"200" "Auto" "semantic" "-200" "10" 216 835 "correct" "Fahrrad" "1" 0 0 835 0 4
"201" "Auto" "semantic" "-200" "19" 219 681 "correct" "Fahrrad" "1" 0 0 681 0 4
"202" "Auto" "semantic" "-200" "12" 173 639 "correct" "Fahrrad" "1" 0 0 639 0 4
"203" "Auto" "semantic" "-200" "7" 287 854 "correct" "Fahrrad" "2" 0 0 854 0 4
"204" "Auto" "semantic" "-200" "8" 279 648 "correct" "Fahrrad" "2" 0 0 648 0 4
"205" "Auto" "semantic" "-200" "22" 377 632 "correct" "Fahrrad" "2" 0 0 632 0 4
"206" "Auto" "semantic" "-200" "3" 222 628 "correct" "Fahrrad" "1" 0 0 628 0 4
"207" "Auto" "semantic" "-200" "17" 124 726 "correct" "Fahrrad" "1" 0 0 726 0 4
"208" "Auto" "semantic" "-200" "20" 156 661 "correct" "Fahrrad" "1" 0 0 661 0 4
"209" "Auto" "semantic" "-200" "23" 309 689 "correct" "Fahrrad" "2" 0 0 689 0 4
"210" "Auto" "semantic" "-200" "18" 191 653 "correct" "Fahrrad" "1" 0 0 653 0 4
"211" "Auto" "semantic" "-200" "5" 323 712 "correct" "Fahrrad" "2" 0 0 712 0 4
"212" "Auto" "semantic" "-200" "1" 138 898 "correct" "Fahrrad" "1" 0 0 898 0 4
"213" "Auto" "semantic" "-200" "16" 255 840 "correct" "Fahrrad" "2" 0 0 840 0 4
"214" "Auto" "semantic" "-200" "13" 345 683 "correct" "Fahrrad" "2" 0 0 683 0 4
"215" "Auto" "semantic" "-200" "6" 354 575 "correct" "Fahrrad" "2" 0 0 575 0 4
"216" "Auto" "semantic" "-200" "9" 118 779 "correct" "Fahrrad" "1" 0 0 779 0 4
"217" "Auto" "semantic" "0" "6" 186 574 "correct" "Fahrrad" "1" 0 0 574 0 4
"218" "Auto" "semantic" "0" "21" 124 884 "correct" "Fahrrad" "1" 0 0 884 0 4
"219" "Auto" "semantic" "0" "10" 355 675 "correct" "Fahrrad" "2" 0 0 675 0 4
"220" "Auto" "semantic" "0" "4" 279 820 "correct" "Fahrrad" "2" 0 0 820 0 4
"221" "Auto" "semantic" "0" "5" 138 831 "correct" "Fahrrad" "1" 0 0 831 0 4
"222" "Auto" "semantic" "0" "1" 323 NA "correct" "Fahrrad" "2" 0 0 1219 1 4
"223" "Auto" "semantic" "0" "23" 219 684 "correct" "Fahrrad" "1" 0 0 684 0 4
"224" "Auto" "semantic" "0" "15" 244 560 "correct" "Fahrrad" "1" 0 0 560 0 4
"225" "Auto" "semantic" "0" "18" 377 882 "correct" "Fahrrad" "2" 0 0 882 0 4
"226" "Auto" "semantic" "0" "24" 156 764 "correct" "Fahrrad" "1" 0 0 764 0 4
"227" "Auto" "semantic" "0" "3" 287 682 "correct" "Fahrrad" "2" 0 0 682 0 4
"228" "Auto" "semantic" "0" "12" 255 1033 "correct" "Fahrrad" "2" 0 0 1033 0 4
"229" "Auto" "semantic" "0" "8" 156 588 "correct" "Fahrrad" "1" 0 0 588 0 4
"230" "Auto" "semantic" "0" "13" 118 635 "correct" "Fahrrad" "1" 0 0 635 0 4
"231" "Auto" "semantic" "0" "9" 345 755 "correct" "Fahrrad" "2" 0 0 755 0 4
"232" "Auto" "semantic" "0" "20" 264 727 "correct" "Fahrrad" "2" 0 0 727 0 4
"233" "Auto" "semantic" "0" "2" 354 695 "correct" "Fahrrad" "2" 0 0 695 0 4
"234" "Auto" "semantic" "0" "14" 216 NA "smack" "Fahrrad" "1" 1 1 992 0 4
"235" "Auto" "semantic" "0" "22" 191 726 "correct" "Fahrrad" "1" 0 0 726 0 4
"236" "Auto" "semantic" "0" "17" 330 638 "correct" "Fahrrad" "2" 0 0 638 0 4
"237" "Auto" "semantic" "0" "7" 222 866 "correct" "Fahrrad" "1" 0 0 866 0 4
"238" "Auto" "semantic" "0" "11" 309 956 "correct" "Fahrrad" "2" 0 0 956 0 4
"239" "Auto" "semantic" "0" "16" 173 618 "correct" "Fahrrad" "1" 0 0 618 0 4
"240" "Auto" "semantic" "0" "19" 309 739 "correct" "Fahrrad" "2" 0 0 739 0 4
"241" "Auto" "unrelated" "-200" "19" 191 664 "correct" "Schaf" "1" 0 0 664 0 4
"242" "Auto" "unrelated" "-200" "16" 309 650 "correct" "Schaf" "2" 0 0 650 0 4
"243" "Auto" "unrelated" "-200" "17" 156 578 "correct" "Schaf" "1" 0 0 578 0 4
"244" "Auto" "unrelated" "-200" "23" 377 704 "correct" "Schaf" "2" 0 0 704 0 4
"245" "Auto" "unrelated" "-200" "5" 279 706 "correct" "Schaf" "2" 0 0 706 0 4
"246" "Auto" "unrelated" "-200" "3" 186 645 "correct" "Schaf" "1" 0 0 645 0 4
"247" "Auto" "unrelated" "-200" "7" 354 859 "correct" "Schaf" "2" 0 0 859 0 4
"248" "Auto" "unrelated" "-200" "20" 219 659 "correct" "Schaf" "1" 0 0 659 0 4
"249" "Auto" "unrelated" "-200" "10" 118 NA "correct" "Schaf" "1" 0 0 409 1 4
"250" "Auto" "unrelated" "-200" "1" 156 NA "smack" "Schaf" "1" 1 1 513 0 4
"251" "Auto" "unrelated" "-200" "21" 264 622 "correct" "Schaf" "2" 0 0 622 0 4
"252" "Auto" "unrelated" "-200" "11" 216 701 "correct" "Schaf" "1" 0 0 701 0 4
"253" "Auto" "unrelated" "-200" "8" 287 696 "correct" "Schaf" "2" 0 0 696 0 4
"254" "Auto" "unrelated" "-200" "22" 330 784 "correct" "Schaf" "2" 0 0 784 0 4
"255" "Auto" "unrelated" "-200" "6" 323 566 "correct" "Schaf" "2" 0 0 566 0 4
"256" "Auto" "unrelated" "-200" "15" 355 571 "correct" "Schaf" "2" 0 0 571 0 4
"257" "Auto" "unrelated" "-200" "2" 138 676 "correct" "Schaf" "1" 0 0 676 0 4
"258" "Auto" "unrelated" "-200" "24" 309 913 "correct" "Schaf" "2" 0 0 913 0 4
"259" "Auto" "unrelated" "-200" "9" 173 678 "correct" "Schaf" "1" 0 0 678 0 4
"260" "Auto" "unrelated" "-200" "18" 124 621 "correct" "Schaf" "1" 0 0 621 0 4
"261" "Auto" "unrelated" "-200" "13" 255 677 "correct" "Schaf" "2" 0 0 677 0 4
"262" "Auto" "unrelated" "-200" "14" 345 NA "smack" "Schaf" "2" 1 1 541 0 4
"263" "Auto" "unrelated" "-200" "4" 222 904 "correct" "Schaf" "1" 0 0 904 0 4
"264" "Auto" "unrelated" "-200" "12" 244 565 "correct" "Schaf" "1" 0 0 565 0 4
"265" "Auto" "unrelated" "0" "6" 138 596 "correct" "Schaf" "1" 0 0 596 0 4
"266" "Auto" "unrelated" "0" "11" 355 925 "correct" "Schaf" "2" 0 0 925 0 4
"267" "Auto" "unrelated" "0" "21" 156 725 "correct" "Schaf" "1" 0 0 725 0 4
"268" "Auto" "unrelated" "0" "13" 173 1045 "correct" "Schaf" "1" 0 0 1045 0 4
"269" "Auto" "unrelated" "0" "3" 354 621 "correct" "Schaf" "2" 0 0 621 0 4
"270" "Auto" "unrelated" "0" "10" 345 685 "correct" "Schaf" "2" 0 0 685 0 4
"271" "Auto" "unrelated" "0" "23" 191 612 "correct" "Schaf" "1" 0 0 612 0 4
"272" "Auto" "unrelated" "0" "9" 255 666 "correct" "Schaf" "2" 0 0 666 0 4
"273" "Auto" "unrelated" "0" "14" 118 603 "correct" "Schaf" "1" 0 0 603 0 4
"274" "Auto" "unrelated" "0" "2" 323 NA "smack" "Schaf" "2" 1 1 584 0 4
"275" "Auto" "unrelated" "0" "4" 287 784 "correct" "Schaf" "2" 0 0 784 0 4
"276" "Auto" "unrelated" "0" "5" 156 948 "correct" "Schaf" "1" 0 0 948 0 4
"277" "Auto" "unrelated" "0" "24" 219 799 "correct" "Schaf" "1" 0 0 799 0 4
"278" "Auto" "unrelated" "0" "17" 264 702 "correct" "Schaf" "2" 0 0 702 0 4
"279" "Auto" "unrelated" "0" "8" 222 755 "correct" "Schaf" "1" 0 0 755 0 4
"280" "Auto" "unrelated" "0" "7" 186 775 "correct" "Schaf" "1" 0 0 775 0 4
"281" "Auto" "unrelated" "0" "1" 279 859 "correct" "Schaf" "2" 0 0 859 0 4
"282" "Auto" "unrelated" "0" "19" 377 671 "correct" "Schaf" "2" 0 0 671 0 4
