"targ_ID" "cond" "soa" "mod" "subj" "trial" "RT" "ERR.code" "dist_ID" "blk" "ERR.old" "ERR" "RT.old" "out" "exp"
"166" "Auto" "unrelated" "-200" "auditory" "4" 85 NA "smack" "Schwert" "1" 1 1 711 0 10
"167" "Auto" "unrelated" "-200" "auditory" "8" 438 804 "correct" "Schwert" "3" 0 0 804 0 10
"168" "Auto" "unrelated" "-200" "auditory" "6" 144 1540 "correct" "Schwert" "2" 0 0 1540 0 10
"169" "Auto" "unrelated" "-200" "visual" "13" 245 925 "correct" "Schwert" "3" 0 0 925 0 10
"170" "Auto" "unrelated" "-200" "visual" "8" 189 929 "correct" "Schwert" "3" 0 0 929 0 10
"171" "Auto" "unrelated" "-200" "visual" "2" 238 765 "correct" "Schwert" "3" 0 0 765 0 10
"172" "Auto" "unrelated" "-200" "visual" "3" 144 793 "correct" "Schwert" "2" 0 0 793 0 10
"173" "Auto" "unrelated" "-200" "visual" "5" 418 827 "correct" "Schwert" "3" 0 0 827 0 10
"174" "Auto" "unrelated" "-200" "visual" "9" 159 669 "correct" "Schwert" "2" 0 0 669 0 10
"175" "Auto" "unrelated" "-200" "visual" "16" 421 1086 "correct" "Schwert" "3" 0 0 1086 0 10
"176" "Auto" "unrelated" "-200" "visual" "14" 133 914 "correct" "Schwert" "2" 0 0 914 0 10
"177" "Auto" "unrelated" "-200" "visual" "17" 384 1104 "correct" "Schwert" "2" 0 0 1104 0 10
"178" "Auto" "unrelated" "-200" "visual" "4" 313 1115 "correct" "Schwert" "1" 0 0 1115 0 10
"179" "Auto" "unrelated" "-200" "visual" "1" 85 1546 "correct" "Schwert" "1" 0 0 1546 0 10
"180" "Auto" "unrelated" "-200" "visual" "24" 288 861 "correct" "Schwert" "1" 0 0 861 0 10
"181" "Auto" "unrelated" "-200" "visual" "7" 93 1202 "correct" "Schwert" "1" 0 0 1202 0 10
"182" "Auto" "unrelated" "-200" "visual" "19" 211 1063 "correct" "Schwert" "3" 0 0 1063 0 10
"183" "Auto" "unrelated" "-200" "visual" "6" 368 857 "correct" "Schwert" "2" 0 0 857 0 10
"184" "Auto" "unrelated" "-200" "visual" "15" 86 997 "correct" "Schwert" "1" 0 0 997 0 10
"185" "Auto" "unrelated" "-200" "visual" "22" 434 1471 "correct" "Schwert" "3" 0 0 1471 0 10
"186" "Auto" "unrelated" "-200" "visual" "21" 112 1006 "correct" "Schwert" "1" 0 0 1006 0 10
"187" "Auto" "unrelated" "-200" "visual" "23" 339 860 "correct" "Schwert" "2" 0 0 860 0 10
"188" "Auto" "unrelated" "-200" "visual" "20" 179 NA "correct" "Schwert" "2" 0 0 2112 1 10
"189" "Auto" "unrelated" "-200" "visual" "10" 294 1197 "correct" "Schwert" "1" 0 0 1197 0 10
"190" "Auto" "unrelated" "-200" "visual" "18" 316 882 "correct" "Schwert" "1" 0 0 882 0 10
"191" "Auto" "unrelated" "-200" "visual" "11" 438 805 "correct" "Schwert" "3" 0 0 805 0 10
"192" "Auto" "unrelated" "-200" "visual" "12" 348 1035 "correct" "Schwert" "2" 0 0 1035 0 10
"193" "Auto" "unrelated" "0" "auditory" "18" 245 868 "correct" "Schwert" "3" 0 0 868 0 10
"194" "Auto" "unrelated" "0" "auditory" "22" 179 1971 "correct" "Schwert" "2" 0 0 1971 0 10
"195" "Auto" "unrelated" "0" "auditory" "24" 211 1010 "correct" "Schwert" "3" 0 0 1010 0 10
"196" "Auto" "unrelated" "0" "auditory" "13" 384 1229 "correct" "Schwert" "2" 0 0 1229 0 10
"197" "Auto" "unrelated" "0" "auditory" "17" 86 1222 "correct" "Schwert" "1" 0 0 1222 0 10
"198" "Auto" "unrelated" "0" "auditory" "4" 144 727 "correct" "Schwert" "2" 0 0 727 0 10
"199" "Auto" "unrelated" "0" "auditory" "3" 418 1177 "correct" "Schwert" "3" 0 0 1177 0 10
"200" "Auto" "unrelated" "0" "auditory" "21" 434 876 "correct" "Schwert" "3" 0 0 876 0 10
"201" "Auto" "unrelated" "0" "auditory" "12" 189 838 "correct" "Schwert" "3" 0 0 838 0 10
"202" "Auto" "unrelated" "0" "auditory" "6" 238 808 "correct" "Schwert" "3" 0 0 808 0 10
"203" "Auto" "unrelated" "0" "auditory" "8" 294 1251 "correct" "Schwert" "1" 0 0 1251 0 10
"204" "Auto" "unrelated" "0" "auditory" "2" 313 939 "correct" "Schwert" "1" 0 0 939 0 10
"205" "Auto" "unrelated" "0" "auditory" "1" 368 1766 "correct" "Schwert" "2" 0 0 1766 0 10
"206" "Auto" "unrelated" "0" "auditory" "11" 93 1084 "correct" "Schwert" "1" 0 0 1084 0 10
"207" "Auto" "unrelated" "0" "auditory" "5" 85 1409 "correct" "Schwert" "1" 0 0 1409 0 10
"208" "Auto" "unrelated" "0" "auditory" "14" 316 1197 "correct" "Schwert" "1" 0 0 1197 0 10
"209" "Auto" "unrelated" "0" "auditory" "19" 339 998 "correct" "Schwert" "2" 0 0 998 0 10
"210" "Auto" "unrelated" "0" "auditory" "15" 421 1063 "correct" "Schwert" "3" 0 0 1063 0 10
"211" "Auto" "unrelated" "0" "auditory" "23" 112 865 "correct" "Schwert" "1" 0 0 865 0 10
"212" "Auto" "unrelated" "0" "auditory" "20" 288 NA "correct" "Schwert" "1" 0 0 2437 1 10
"213" "Auto" "unrelated" "0" "auditory" "9" 438 967 "correct" "Schwert" "3" 0 0 967 0 10
"214" "Auto" "unrelated" "0" "auditory" "10" 159 2377 "correct" "Schwert" "2" 0 0 2377 0 10
"215" "Auto" "unrelated" "0" "auditory" "16" 133 1087 "correct" "Schwert" "2" 0 0 1087 0 10
"216" "Auto" "unrelated" "0" "auditory" "7" 348 1865 "correct" "Schwert" "2" 0 0 1865 0 10
"217" "Auto" "unrelated" "0" "visual" "9" 189 1194 "correct" "Schwert" "3" 0 0 1194 0 10
"218" "Auto" "unrelated" "0" "visual" "22" 339 1817 "correct" "Schwert" "2" 0 0 1817 0 10
"219" "Auto" "unrelated" "0" "visual" "10" 348 1671 "correct" "Schwert" "2" 0 0 1671 0 10
"220" "Auto" "unrelated" "0" "visual" "13" 133 1705 "correct" "Schwert" "2" 0 0 1705 0 10
"221" "Auto" "unrelated" "0" "visual" "2" 85 888 "correct" "Schwert" "1" 0 0 888 0 10
"222" "Auto" "unrelated" "0" "visual" "23" 288 962 "correct" "Schwert" "1" 0 0 962 0 10
"223" "Auto" "unrelated" "0" "visual" "4" 368 838 "correct" "Schwert" "2" 0 0 838 0 10
"224" "Auto" "unrelated" "0" "visual" "5" 313 805 "correct" "Schwert" "1" 0 0 805 0 10
"225" "Auto" "unrelated" "0" "visual" "19" 179 1025 "correct" "Schwert" "2" 0 0 1025 0 10
"226" "Auto" "unrelated" "0" "visual" "24" 434 1180 "correct" "Schwert" "3" 0 0 1180 0 10
"227" "Auto" "unrelated" "0" "visual" "7" 159 1159 "correct" "Schwert" "2" 0 0 1159 0 10
"228" "Auto" "unrelated" "0" "visual" "12" 438 991 "correct" "Schwert" "3" 0 0 991 0 10
"229" "Auto" "unrelated" "0" "visual" "3" 238 1000 "correct" "Schwert" "3" 0 0 1000 0 10
"230" "Auto" "unrelated" "0" "visual" "21" 211 962 "correct" "Schwert" "3" 0 0 962 0 10
"231" "Auto" "unrelated" "0" "visual" "20" 112 1546 "correct" "Schwert" "1" 0 0 1546 0 10
"232" "Auto" "unrelated" "0" "visual" "6" 418 956 "correct" "Schwert" "3" 0 0 956 0 10
"233" "Auto" "unrelated" "0" "visual" "14" 86 979 "correct" "Schwert" "1" 0 0 979 0 10
"234" "Auto" "unrelated" "0" "visual" "17" 316 1131 "correct" "Schwert" "1" 0 0 1131 0 10
"235" "Auto" "unrelated" "0" "visual" "1" 144 1267 "correct" "Schwert" "2" 0 0 1267 0 10
"236" "Auto" "unrelated" "0" "visual" "15" 245 1270 "correct" "Schwert" "3" 0 0 1270 0 10
"237" "Auto" "unrelated" "0" "visual" "11" 294 1017 "correct" "Schwert" "1" 0 0 1017 0 10
"238" "Auto" "unrelated" "0" "visual" "16" 384 2238 "correct" "Schwert" "2" 0 0 2238 0 10
"239" "Auto" "unrelated" "0" "visual" "8" 93 1022 "correct" "Schwert" "1" 0 0 1022 0 10
"240" "Auto" "unrelated" "0" "visual" "18" 421 947 "correct" "Schwert" "3" 0 0 947 0 10
"241" "Auto" "unrelated" "200" "auditory" "6" 85 1014 "correct" "Schwert" "1" 0 0 1014 0 10
"242" "Auto" "unrelated" "200" "auditory" "3" 313 841 "correct" "Schwert" "1" 0 0 841 0 10
"243" "Auto" "unrelated" "200" "auditory" "15" 384 803 "correct" "Schwert" "2" 0 0 803 0 10
"244" "Auto" "unrelated" "200" "auditory" "1" 418 1074 "correct" "Schwert" "3" 0 0 1074 0 10
"245" "Auto" "unrelated" "200" "auditory" "19" 288 1134 "correct" "Schwert" "1" 0 0 1134 0 10
"246" "Auto" "unrelated" "200" "auditory" "11" 159 846 "correct" "Schwert" "2" 0 0 846 0 10
"247" "Auto" "unrelated" "200" "auditory" "17" 245 930 "correct" "Schwert" "3" 0 0 930 0 10
"248" "Auto" "unrelated" "200" "auditory" "20" 434 1386 "correct" "Schwert" "3" 0 0 1386 0 10
"249" "Auto" "unrelated" "200" "auditory" "5" 144 NA "smack" "Schwert" "2" 1 1 577 0 10
"250" "Auto" "unrelated" "200" "auditory" "24" 179 723 "correct" "Schwert" "2" 0 0 723 0 10
"251" "Auto" "unrelated" "200" "auditory" "22" 112 1198 "correct" "Schwert" "1" 0 0 1198 0 10
"252" "Auto" "unrelated" "200" "auditory" "7" 438 2062 "correct" "Schwert" "3" 0 0 2062 0 10
"253" "Auto" "unrelated" "200" "auditory" "23" 211 900 "correct" "Schwert" "3" 0 0 900 0 10
"254" "Auto" "unrelated" "200" "auditory" "10" 189 NA "technical" "Schwert" "3" 1 0 3000 0 10
"255" "Auto" "unrelated" "200" "auditory" "4" 238 716 "correct" "Schwert" "3" 0 0 716 0 10
"256" "Auto" "unrelated" "200" "auditory" "8" 348 949 "correct" "Schwert" "2" 0 0 949 0 10
"257" "Auto" "unrelated" "200" "auditory" "9" 294 824 "correct" "Schwert" "1" 0 0 824 0 10
