"subj" "trial" "RT" "x1" "ERR.code" "eat" "targ" "dist" "soa" "cond" "targ_pos" "dist_pos" "targ_ID" "subset" "dist_ID" "blk" "pl" "occ" "sem.kat" "phon.ons" "LatSq1" "LatSq2" "LatSq3" "LatSq4" "cross.coding1" "cross.coding2" "cross.coding3" "cross.coding4" "cross.coding5" "ver"
"831" 5 71 790 "/" 0 "sonatst" "Klinge_g.bmp" "Glocke__.bmp" -200 2 372 332 19 2 13 1 1 1 6 9 1 3 4 2 13 155 19 315 415 5
"832" 5 72 619 "/" 0 "sonatst" "Auto___g.bmp" "Fahrra__.bmp" -200 2 332 372 2 2 9 1 1 1 2 2 1 3 4 2 2 118 9 266 353 5
"833" 5 73 977 "/" 0 "sonatst" "Schiff_g.bmp" "Schiff__.bmp" -200 1 372 332 27 2 27 1 1 1 2 13 1 3 4 2 92 177 249 329 27 5
"834" 5 74 658 "/" 0 "sonatst" "Floete_g.bmp" "Besen___.bmp" -200 3 332 372 10 2 3 1 1 1 5 6 1 3 4 2 35 3 10 271 358 5
"835" 5 75 625 "/" 0 "sonatst" "Loewe__g.bmp" "Glocke__.bmp" -200 3 372 332 21 2 13 1 1 1 1 10 1 3 4 2 13 21 220 300 394 5
"836" 5 76 1064 "/" 0 "sonatst" "Schwei_g.bmp" "Elefan__.bmp" -200 2 372 332 28 2 6 1 1 1 1 13 1 3 4 2 97 6 253 28 440 5
"837" 5 77 776 "/" 0 "sonatst" "Saege__g.bmp" "Affe____.bmp" -200 4 372 332 24 2 1 1 1 1 4 12 1 3 4 2 1 116 194 24 351 5
"838" 5 78 681 "/" 0 "sonatst" "Geige__g.bmp" "Hund____.bmp" -200 4 332 372 11 2 17 1 1 1 5 7 1 3 4 2 17 11 230 310 409 5
"839" 5 79 816 "/" 0 "sonatst" "Staubs_g.bmp" "Kuh_____.bmp" -200 3 372 332 29 2 20 1 1 1 3 13 1 3 4 2 72 159 29 20 420 5
"840" 5 80 564 "/" 0 "sonatst" "Affe___g.bmp" "Affe____.bmp" -200 1 332 372 1 2 1 1 1 1 1 1 1 3 4 2 1 113 191 263 349 5
"841" 5 81 531 "/" 0 "sonatst" "Ente___g.bmp" "Ente____.bmp" -200 1 332 372 7 2 7 1 1 1 1 5 1 3 4 2 7 123 208 282 370 5
"842" 5 82 668 "/" 0 "sonatst" "Dudels_g.bmp" "Staubs__.bmp" -200 4 332 372 5 2 29 1 1 1 5 4 1 3 4 2 103 5 29 336 445 5
"843" 5 83 565 "/" 0 "sonatst" "Hund___g.bmp" "Hund____.bmp" -200 1 372 332 17 2 17 1 1 1 1 8 1 3 4 2 17 149 228 308 406 5
"844" 5 84 1026 "/" 0 "sonatst" "Esel___g.bmp" "Schaf___.bmp" -200 2 332 372 8 2 25 1 1 1 1 5 1 3 4 2 8 127 212 25 375 5
"845" 5 85 849 "/" 0 "sonatst" "Bohrer_g.bmp" "Trompe__.bmp" -200 3 332 372 4 2 31 1 1 1 4 3 1 3 4 2 4 189 259 343 31 5
"846" 5 86 656 "/" 0 "sonatst" "Tromme_g.bmp" "Saege___.bmp" -200 4 372 332 30 2 24 1 1 1 5 14 1 3 4 2 86 168 242 24 30 5
"847" 5 87 532 "/" 0 "sonatst" "Auto___g.bmp" "Schaf___.bmp" -200 3 332 372 2 2 25 1 1 2 2 2 2 1 3 4 2 171 245 25 437 5
"848" 5 88 718 "/" 0 "sonatst" "Klinge_g.bmp" "Schere__.bmp" -200 3 372 332 19 2 26 1 1 2 6 9 2 1 3 4 91 175 19 327 26 5
"849" 5 89 553 "/" 0 "sonatst" "Hund___g.bmp" "Pferd___.bmp" -200 2 372 332 17 2 23 1 1 2 1 8 2 1 3 4 17 150 23 309 407 5
"850" 5 90 625 "/" 0 "sonatst" "Bohrer_g.bmp" "Dudels__.bmp" -200 4 332 372 4 2 5 1 1 2 4 3 2 1 3 4 4 5 204 278 366 5
"851" 5 91 556 "/" 0 "sonatst" "Saege__g.bmp" "Saege___.bmp" -200 1 372 332 24 2 24 1 1 2 4 12 2 1 3 4 83 165 240 24 433 5
"852" 5 92 768 "/" 0 "sonatst" "Staubs_g.bmp" "Auto____.bmp" -200 4 372 332 29 2 2 1 1 2 3 13 2 1 3 4 2 119 29 268 355 5
"853" 5 93 518 "/" 0 "sonatst" "Geige__g.bmp" "Geige___.bmp" -200 1 332 372 11 2 11 1 1 2 5 7 2 1 3 4 50 11 215 293 385 5
"854" 5 94 419 "/" 0 "sonatst" "Tromme_g.bmp" "Tromme__.bmp" -200 1 372 332 30 2 30 1 1 2 5 14 2 1 3 4 104 184 255 337 30 5
"855" 5 95 628 "/" 0 "sonatst" "Schiff_g.bmp" "Zug_____.bmp" -200 2 372 332 27 2 32 1 1 2 2 13 2 1 3 4 93 32 250 330 27 5
"856" 5 96 596 "/" 0 "sonatst" "Ente___g.bmp" "Hahn____.bmp" -200 2 332 372 7 2 14 1 1 2 1 5 2 1 3 4 7 14 209 283 371 5
"857" 5 97 637 "/" 0 "sonatst" "Affe___g.bmp" "Kuh_____.bmp" -200 2 332 372 1 2 20 1 1 2 1 1 2 1 3 4 1 114 192 20 350 5
"858" 5 98 406 "/" 0 "sonatst" "Dudels_g.bmp" "Dudels__.bmp" -200 1 332 372 5 2 5 1 1 2 5 4 2 1 3 4 37 5 202 275 364 5
"859" 5 99 564 "/" 0 "sonatst" "Loewe__g.bmp" "Schiff__.bmp" -200 4 372 332 21 2 27 1 1 2 1 10 2 1 3 4 95 21 251 332 27 5
"860" 5 100 620 "/" 0 "sonatst" "Floete_g.bmp" "Ente____.bmp" -200 4 332 372 10 2 7 1 1 2 5 6 2 1 3 4 7 125 10 284 373 5
"861" 5 101 658 "/" 0 "sonatst" "Esel___g.bmp" "Hammer__.bmp" -200 3 332 372 8 2 15 1 1 2 1 5 2 1 3 4 8 145 15 307 401 5
"862" 5 102 625 "/" 0 "sonatst" "Schwei_g.bmp" "Fahrra__.bmp" -200 3 372 332 28 2 9 1 1 2 1 13 2 1 3 4 45 131 9 28 379 5
"863" 5 103 460 "/" 0 "sonatst" "Auto___g.bmp" "Auto____.bmp" -200 1 332 372 2 2 2 1 1 3 2 2 3 4 2 1 2 117 195 265 352 5
"864" 5 104 676 "/" 0 "sonatst" "Ente___g.bmp" "Klinge__.bmp" -200 4 332 372 7 2 19 1 1 3 1 5 3 4 2 1 7 156 19 317 417 5
"865" 5 105 628 "/" 0 "sonatst" "Hund___g.bmp" "Tromme__.bmp" -200 4 372 332 17 2 30 1 1 3 1 8 3 4 2 1 17 187 256 340 30 5
"866" 5 106 554 "/" 0 "sonatst" "Schiff_g.bmp" "Esel____.bmp" -200 4 372 332 27 2 8 1 1 3 2 13 3 4 2 1 8 128 214 287 27 5
"867" 5 107 637 "/" 0 "sonatst" "Bohrer_g.bmp" "Hammer__.bmp" -200 2 332 372 4 2 15 1 1 3 4 3 3 4 2 1 4 121 15 273 361 5
"868" 5 108 518 "/" 0 "sonatst" "Affe___g.bmp" "Floete__.bmp" -200 4 332 372 1 2 10 1 1 3 1 1 3 4 2 1 1 135 10 292 384 5
"869" 5 109 423 "/" 0 "sonatst" "Esel___g.bmp" "Esel____.bmp" -200 1 332 372 8 2 8 1 1 3 1 5 3 4 2 1 8 126 211 285 374 5
"870" 5 110 1053 "/" 0 "sonatst" "Staubs_g.bmp" "Besen___.bmp" -200 2 372 332 29 2 3 1 1 3 3 13 3 4 2 1 100 3 29 334 444 5
"871" 5 111 527 "/" 0 "sonatst" "Loewe__g.bmp" "Katze___.bmp" -200 2 372 332 21 2 18 1 1 3 1 10 3 4 2 1 75 21 18 319 423 5
"872" 5 112 748 "/" 0 "sonatst" "Dudels_g.bmp" "Pferd___.bmp" -200 3 332 372 5 2 23 1 1 3 5 4 3 4 2 1 81 5 23 324 432 5
"873" 5 113 596 "/" 0 "sonatst" "Tromme_g.bmp" "Elefan__.bmp" -200 3 372 332 30 2 6 1 1 3 5 14 3 4 2 1 42 6 207 280 30 5
"874" 5 114 407 "/" 0 "sonatst" "Schwei_g.bmp" "Schwei__.bmp" -200 1 372 332 28 2 28 1 1 3 1 13 3 4 2 1 96 179 252 28 439 5
"875" 5 115 636 "/" 0 "sonatst" "Floete_g.bmp" "Harfe___.bmp" -200 2 332 372 10 2 16 1 1 3 5 6 3 4 2 1 48 133 10 16 382 5
"876" 5 116 586 "/" 0 "sonatst" "Saege__g.bmp" "Hahn____.bmp" -200 3 372 332 24 2 14 1 1 3 4 12 3 4 2 1 57 14 223 24 398 5
"877" 5 117 652 "/" 0 "sonatst" "Klinge_g.bmp" "Klinge__.bmp" -200 1 372 332 19 2 19 1 1 3 6 9 3 4 2 1 69 154 19 314 414 5
"878" 5 118 626 "/" 0 "sonatst" "Geige__g.bmp" "Katze___.bmp" -200 3 332 372 11 2 18 1 1 3 5 7 3 4 2 1 67 11 18 313 412 5
"879" 5 119 561 "/" 0 "sonatst" "Auto___g.bmp" "Loewe___.bmp" -200 4 332 372 2 2 21 1 1 4 2 2 4 2 1 3 2 21 235 321 425 5
"880" 5 120 502 "/" 0 "sonatst" "Tromme_g.bmp" "Gitarr__.bmp" -200 2 372 332 30 2 12 1 1 4 5 14 4 2 1 3 105 185 12 338 30 5
"881" 5 121 535 "/" 0 "sonatst" "Ente___g.bmp" "Orgel___.bmp" -200 3 332 372 7 2 22 1 1 4 1 5 4 2 1 3 7 161 238 22 428 5
"882" 5 122 498 "/" 0 "sonatst" "Staubs_g.bmp" "Staubs__.bmp" -200 1 372 332 29 2 29 1 1 4 3 13 4 2 1 3 99 182 29 333 443 5
"883" 5 123 504 "/" 0 "sonatst" "Hund___g.bmp" "Zug_____.bmp" -200 3 372 332 17 2 32 1 1 4 1 8 4 2 1 3 17 32 262 347 447 5
"884" 5 124 710 "/" 0 "sonatst" "Dudels_g.bmp" "Trompe__.bmp" -200 2 332 372 5 2 31 1 1 4 5 4 4 2 1 3 38 5 203 276 31 5
"885" 5 125 541 "/" 0 "sonatst" "Schwei_g.bmp" "Bohrer__.bmp" -200 4 372 332 28 2 4 1 1 4 1 13 4 2 1 3 4 122 201 28 363 5
"886" 5 126 624 "/" 0 "sonatst" "Geige__g.bmp" "Orgel___.bmp" -200 2 332 372 11 2 22 1 1 4 5 7 4 2 1 3 51 11 216 22 386 5
"887" 5 127 512 "/" 0 "sonatst" "Affe___g.bmp" "Gitarr__.bmp" -200 3 332 372 1 2 12 1 1 4 1 1 4 2 1 3 1 138 12 297 390 5
"888" 5 128 591 "/" 0 "sonatst" "Schiff_g.bmp" "Harfe___.bmp" -200 3 372 332 27 2 16 1 1 4 2 13 4 2 1 3 63 148 226 16 27 5
"889" 5 129 681 "/" 0 "sonatst" "Klinge_g.bmp" "Schwei__.bmp" -200 4 372 332 19 2 28 1 1 4 6 9 4 2 1 3 98 181 19 28 442 5
"890" 5 130 473 "/" 0 "sonatst" "Floete_g.bmp" "Floete__.bmp" -200 1 332 372 10 2 10 1 1 4 5 6 4 2 1 3 47 132 10 291 381 5
"891" 5 131 456 "/" 0 "sonatst" "Bohrer_g.bmp" "Bohrer__.bmp" -200 1 332 372 4 2 4 1 1 4 4 3 4 2 1 3 4 120 199 272 360 5
"892" 5 132 599 "/" 0 "sonatst" "Esel___g.bmp" "Geige___.bmp" -200 4 332 372 8 2 11 1 1 4 1 5 4 2 1 3 8 11 218 294 388 5
"893" 5 133 496 "/" 0 "sonatst" "Loewe__g.bmp" "Loewe___.bmp" -200 1 372 332 21 2 21 1 1 4 1 10 4 2 1 3 74 21 234 318 422 5
"894" 5 134 874 "/" 0 "sonatst" "Saege__g.bmp" "Schere__.bmp" -200 2 372 332 24 2 26 1 1 4 4 12 4 2 1 3 84 166 241 24 26 5
"895" 5 137 1219 "/" 0 "sonatst" "Kanone_g.bmp" "Frosch__.bmp" 0 5 372 332 92 9 90 0 0 0 7 9 0 0 0 0 470 472 474 476 478 5
"896" 5 138 1195 "/" 0 "sonatst" "Pfeife_g.bmp" "Pistol__.bmp" 0 6 332 372 93 9 94 0 0 0 6 6 0 0 0 0 471 473 475 477 479 5
"897" 5 139 763 "/" 0 "sonatst" "Bohrer_g.bmp" "Dudels__.bmp" 0 4 372 332 4 2 5 2 2 5 4 3 2 1 3 4 4 5 204 278 366 5
"898" 5 140 723 "/" 0 "sonatst" "Auto___g.bmp" "Schaf___.bmp" 0 3 372 332 2 2 25 2 2 5 2 2 2 1 3 4 2 171 245 25 437 5
"899" 5 141 546 "/" 0 "sonatst" "Geige__g.bmp" "Geige___.bmp" 0 1 372 332 11 2 11 2 2 5 5 7 2 1 3 4 50 11 215 293 385 5
"900" 5 142 638 "/" 0 "sonatst" "Schwei_g.bmp" "Fahrra__.bmp" 0 3 332 372 28 2 9 2 2 5 1 13 2 1 3 4 45 131 9 28 379 5
"901" 5 143 588 "/" 0 "sonatst" "Saege__g.bmp" "Saege___.bmp" 0 1 332 372 24 2 24 2 2 5 4 12 2 1 3 4 83 165 240 24 433 5
"902" 5 144 704 "/" 0 "sonatst" "Klinge_g.bmp" "Schere__.bmp" 0 3 332 372 19 2 26 2 2 5 6 9 2 1 3 4 91 175 19 327 26 5
"903" 5 145 794 "/" 0 "sonatst" "Floete_g.bmp" "Ente____.bmp" 0 4 372 332 10 2 7 2 2 5 5 6 2 1 3 4 7 125 10 284 373 5
"904" 5 146 755 "/" 0 "sonatst" "Hund___g.bmp" "Pferd___.bmp" 0 2 332 372 17 2 23 2 2 5 1 8 2 1 3 4 17 150 23 309 407 5
"905" 5 147 698 "/" 0 "sonatst" "Loewe__g.bmp" "Schiff__.bmp" 0 4 332 372 21 2 27 2 2 5 1 10 2 1 3 4 95 21 251 332 27 5
"906" 5 148 571 "/" 0 "sonatst" "Tromme_g.bmp" "Tromme__.bmp" 0 1 332 372 30 2 30 2 2 5 5 14 2 1 3 4 104 184 255 337 30 5
"907" 5 149 585 "/" 0 "sonatst" "Dudels_g.bmp" "Dudels__.bmp" 0 1 372 332 5 2 5 2 2 5 5 4 2 1 3 4 37 5 202 275 364 5
"908" 5 150 600 "/" 0 "sonatst" "Esel___g.bmp" "Hammer__.bmp" 0 3 372 332 8 2 15 2 2 5 1 5 2 1 3 4 8 145 15 307 401 5
"909" 5 151 649 "/" 0 "sonatst" "Affe___g.bmp" "Kuh_____.bmp" 0 2 372 332 1 2 20 2 2 5 1 1 2 1 3 4 1 114 192 20 350 5
"910" 5 152 719 "/" 0 "sonatst" "Staubs_g.bmp" "Auto____.bmp" 0 4 332 372 29 2 2 2 2 5 3 13 2 1 3 4 2 119 29 268 355 5
"911" 5 153 585 "/" 0 "sonatst" "Ente___g.bmp" "Hahn____.bmp" 0 2 372 332 7 2 14 2 2 5 1 5 2 1 3 4 7 14 209 283 371 5
"912" 5 154 825 "/" 0 "sonatst" "Schiff_g.bmp" "Zug_____.bmp" 0 2 332 372 27 2 32 2 2 5 2 13 2 1 3 4 93 32 250 330 27 5
"913" 5 155 544 "/" 0 "sonatst" "Dudels_g.bmp" "Trompe__.bmp" 0 2 372 332 5 2 31 2 2 6 5 4 4 2 1 3 38 5 203 276 31 5
"914" 5 156 610 "/" 0 "sonatst" "Affe___g.bmp" "Gitarr__.bmp" 0 3 372 332 1 2 12 2 2 6 1 1 4 2 1 3 1 138 12 297 390 5
"915" 5 157 556 "/" 0 "sonatst" "Esel___g.bmp" "Geige___.bmp" 0 4 372 332 8 2 11 2 2 6 1 5 4 2 1 3 8 11 218 294 388 5
"916" 5 158 773 "/" 0 "sonatst" "Staubs_g.bmp" "Staubs__.bmp" 0 1 332 372 29 2 29 2 2 6 3 13 4 2 1 3 99 182 29 333 443 5
"917" 5 159 629 "/" 0 "sonatst" "Hund___g.bmp" "Zug_____.bmp" 0 3 332 372 17 2 32 2 2 6 1 8 4 2 1 3 17 32 262 347 447 5
"918" 5 160 693 "/" 0 "sonatst" "Schiff_g.bmp" "Harfe___.bmp" 0 3 332 372 27 2 16 2 2 6 2 13 4 2 1 3 63 148 226 16 27 5
"919" 5 161 530 "/" 0 "sonatst" "Bohrer_g.bmp" "Bohrer__.bmp" 0 1 372 332 4 2 4 2 2 6 4 3 4 2 1 3 4 120 199 272 360 5
"920" 5 162 683 "/" 0 "sonatst" "Geige__g.bmp" "Orgel___.bmp" 0 2 372 332 11 2 22 2 2 6 5 7 4 2 1 3 51 11 216 22 386 5
"921" 5 163 782 "/" 0 "sonatst" "Klinge_g.bmp" "Schwei__.bmp" 0 4 332 372 19 2 28 2 2 6 6 9 4 2 1 3 98 181 19 28 442 5
"922" 5 164 608 "/" 0 "sonatst" "Tromme_g.bmp" "Gitarr__.bmp" 0 2 332 372 30 2 12 2 2 6 5 14 4 2 1 3 105 185 12 338 30 5
"923" 5 165 594 "/" 0 "sonatst" "Floete_g.bmp" "Floete__.bmp" 0 1 372 332 10 2 10 2 2 6 5 6 4 2 1 3 47 132 10 291 381 5
"924" 5 166 658 "/" 0 "sonatst" "Loewe__g.bmp" "Loewe___.bmp" 0 1 332 372 21 2 21 2 2 6 1 10 4 2 1 3 74 21 234 318 422 5
"925" 5 167 721 "/" 0 "sonatst" "Ente___g.bmp" "Orgel___.bmp" 0 3 372 332 7 2 22 2 2 6 1 5 4 2 1 3 7 161 238 22 428 5
"926" 5 168 641 "/" 0 "sonatst" "Saege__g.bmp" "Schere__.bmp" 0 2 332 372 24 2 26 2 2 6 4 12 4 2 1 3 84 166 241 24 26 5
"927" 5 169 714 "/" 0 "sonatst" "Auto___g.bmp" "Loewe___.bmp" 0 4 372 332 2 2 21 2 2 6 2 2 4 2 1 3 2 21 235 321 425 5
"928" 5 170 830 "/" 0 "sonatst" "Schwei_g.bmp" "Bohrer__.bmp" 0 4 332 372 28 2 4 2 2 6 1 13 4 2 1 3 4 122 201 28 363 5
"929" 5 171 687 "/" 0 "sonatst" "Floete_g.bmp" "Besen___.bmp" 0 3 372 332 10 2 3 2 2 7 5 6 1 3 4 2 35 3 10 271 358 5
"930" 5 172 651 "/" 0 "sonatst" "Klinge_g.bmp" "Glocke__.bmp" 0 2 332 372 19 2 13 2 2 7 6 9 1 3 4 2 13 155 19 315 415 5
"931" 5 173 557 "/" 0 "sonatst" "Saege__g.bmp" "Affe____.bmp" 0 4 332 372 24 2 1 2 2 7 4 12 1 3 4 2 1 116 194 24 351 5
"932" 5 174 657 "/" 0 "sonatst" "Dudels_g.bmp" "Staubs__.bmp" 0 4 372 332 5 2 29 2 2 7 5 4 1 3 4 2 103 5 29 336 445 5
"933" 5 175 641 "/" 0 "sonatst" "Geige__g.bmp" "Hund____.bmp" 0 4 372 332 11 2 17 2 2 7 5 7 1 3 4 2 17 11 230 310 409 5
"934" 5 176 555 "/" 0 "sonatst" "Schiff_g.bmp" "Schiff__.bmp" 0 1 332 372 27 2 27 2 2 7 2 13 1 3 4 2 92 177 249 329 27 5
"935" 5 177 546 "/" 0 "sonatst" "Affe___g.bmp" "Affe____.bmp" 0 1 372 332 1 2 1 2 2 7 1 1 1 3 4 2 1 113 191 263 349 5
"936" 5 178 864 "/" 0 "sonatst" "Schwei_g.bmp" "Elefan__.bmp" 0 2 332 372 28 2 6 2 2 7 1 13 1 3 4 2 97 6 253 28 440 5
"937" 5 179 639 "/" 0 "sonatst" "Auto___g.bmp" "Fahrra__.bmp" 0 2 372 332 2 2 9 2 2 7 2 2 1 3 4 2 2 118 9 266 353 5
"938" 5 180 495 "/" 0 "sonatst" "Ente___g.bmp" "Ente____.bmp" 0 1 372 332 7 2 7 2 2 7 1 5 1 3 4 2 7 123 208 282 370 5
"939" 5 181 626 "/" 0 "sonatst" "Bohrer_g.bmp" "Trompe__.bmp" 0 3 372 332 4 2 31 2 2 7 4 3 1 3 4 2 4 189 259 343 31 5
"940" 5 182 499 "/" 0 "sonatst" "Loewe__g.bmp" "Glocke__.bmp" 0 3 332 372 21 2 13 2 2 7 1 10 1 3 4 2 13 21 220 300 394 5
"941" 5 183 588 "/" 0 "sonatst" "Hund___g.bmp" "Hund____.bmp" 0 1 332 372 17 2 17 2 2 7 1 8 1 3 4 2 17 149 228 308 406 5
"942" 5 184 1106 "/" 0 "sonatst" "Staubs_g.bmp" "Kuh_____.bmp" 0 3 332 372 29 2 20 2 2 7 3 13 1 3 4 2 72 159 29 20 420 5
"943" 5 185 892 "/" 0 "sonatst" "Esel___g.bmp" "Schaf___.bmp" 0 2 372 332 8 2 25 2 2 7 1 5 1 3 4 2 8 127 212 25 375 5
"944" 5 186 774 "/" 0 "sonatst" "Tromme_g.bmp" "Saege___.bmp" 0 4 332 372 30 2 24 2 2 7 5 14 1 3 4 2 86 168 242 24 30 5
"945" 5 187 713 "/" 0 "sonatst" "Loewe__g.bmp" "Katze___.bmp" 0 2 332 372 21 2 18 2 2 8 1 10 3 4 2 1 75 21 18 319 423 5
"946" 5 188 646 "/" 0 "sonatst" "Dudels_g.bmp" "Pferd___.bmp" 0 3 372 332 5 2 23 2 2 8 5 4 3 4 2 1 81 5 23 324 432 5
"947" 5 189 581 "/" 0 "sonatst" "Hund___g.bmp" "Tromme__.bmp" 0 4 332 372 17 2 30 2 2 8 1 8 3 4 2 1 17 187 256 340 30 5
"948" 5 190 577 "/" 0 "sonatst" "Auto___g.bmp" "Auto____.bmp" 0 1 372 332 2 2 2 2 2 8 2 2 3 4 2 1 2 117 195 265 352 5
"949" 5 191 689 "/" 0 "sonatst" "Tromme_g.bmp" "Elefan__.bmp" 0 3 332 372 30 2 6 2 2 8 5 14 3 4 2 1 42 6 207 280 30 5
"950" 5 192 580 "/" 0 "sonatst" "Bohrer_g.bmp" "Hammer__.bmp" 0 2 372 332 4 2 15 2 2 8 4 3 3 4 2 1 4 121 15 273 361 5
"951" 5 193 525 "/" 0 "sonatst" "Esel___g.bmp" "Esel____.bmp" 0 1 372 332 8 2 8 2 2 8 1 5 3 4 2 1 8 126 211 285 374 5
"952" 5 194 699 "/" 0 "sonatst" "Klinge_g.bmp" "Klinge__.bmp" 0 1 332 372 19 2 19 2 2 8 6 9 3 4 2 1 69 154 19 314 414 5
"953" 5 195 568 "/" 0 "sonatst" "Affe___g.bmp" "Floete__.bmp" 0 4 372 332 1 2 10 2 2 8 1 1 3 4 2 1 1 135 10 292 384 5
"954" 5 196 610 "/" 0 "sonatst" "Schiff_g.bmp" "Esel____.bmp" 0 4 332 372 27 2 8 2 2 8 2 13 3 4 2 1 8 128 214 287 27 5
"955" 5 197 613 "/" 0 "sonatst" "Floete_g.bmp" "Harfe___.bmp" 0 2 372 332 10 2 16 2 2 8 5 6 3 4 2 1 48 133 10 16 382 5
"956" 5 198 482 "/" 0 "sonatst" "Schwei_g.bmp" "Schwei__.bmp" 0 1 332 372 28 2 28 2 2 8 1 13 3 4 2 1 96 179 252 28 439 5
"957" 5 199 648 "/" 3 "sonatst" "Ente___g.bmp" "Klinge__.bmp" 0 4 372 332 7 2 19 2 2 8 1 5 3 4 2 1 7 156 19 317 417 5
"958" 5 200 685 "/" 0 "sonatst" "Staubs_g.bmp" "Besen___.bmp" 0 2 332 372 29 2 3 2 2 8 3 13 3 4 2 1 100 3 29 334 444 5
"959" 5 201 789 "/" 0 "sonatst" "Saege__g.bmp" "Hahn____.bmp" 0 3 332 372 24 2 14 2 2 8 4 12 3 4 2 1 57 14 223 24 398 5
"960" 5 202 602 "/" 0 "sonatst" "Geige__g.bmp" "Katze___.bmp" 0 3 372 332 11 2 18 2 2 8 5 7 3 4 2 1 67 11 18 313 412 5
"961" 6 3 517 "/" 0 "sonafam1" "Schwei__.bmp" "w_Schwei.bmp" 0 1 0 0 28 2 28 0 0 0 1 13 6 NA NA NA NA NA NA NA NA NA
"962" 6 4 559 "/" 0 "sonafam1" "Bohrer__.bmp" "w_Bohrer.bmp" 0 1 0 0 4 2 4 0 0 0 4 3 6 NA NA NA NA NA NA NA NA NA
"963" 6 5 507 "/" 0 "sonafam1" "Kanone__.bmp" "w_Kanone.bmp" 0 1 0 0 92 9 92 0 0 0 7 9 6 NA NA NA NA NA NA NA NA NA
"964" 6 6 597 "/" 0 "sonafam1" "Geige___.bmp" "w_Geige_.bmp" 0 1 0 0 11 2 11 0 0 0 5 7 6 NA NA NA NA NA NA NA NA NA
"965" 6 7 557 "/" 0 "sonafam1" "Pistol__.bmp" "w_Pistol.bmp" 0 1 0 0 94 9 94 0 0 0 7 16 6 NA NA NA NA NA NA NA NA NA
"966" 6 8 553 "/" 0 "sonafam1" "Floete__.bmp" "w_Floete.bmp" 0 1 0 0 10 2 10 0 0 0 5 6 6 NA NA NA NA NA NA NA NA NA
"967" 6 9 503 "/" 0 "sonafam1" "Grille__.bmp" "w_Grille.bmp" 0 1 0 0 91 9 91 0 0 0 1 7 6 NA NA NA NA NA NA NA NA NA
"968" 6 10 538 "/" 0 "sonafam1" "Telefo__.bmp" "w_Telefo.bmp" 0 1 0 0 97 9 97 0 0 0 6 14 6 NA NA NA NA NA NA NA NA NA
"969" 6 11 504 "/" 0 "sonafam1" "Ente____.bmp" "w_Ente__.bmp" 0 1 0 0 7 2 7 0 0 0 1 5 6 NA NA NA NA NA NA NA NA NA
"970" 6 12 566 "/" 0 "sonafam1" "Toilet__.bmp" "w_Toilet.bmp" 0 1 0 0 95 9 95 0 0 0 8 14 6 NA NA NA NA NA NA NA NA NA
"971" 6 13 641 "/" 0 "sonafam1" "Staubs__.bmp" "w_Staubs.bmp" 0 1 0 0 29 2 29 0 0 0 3 13 6 NA NA NA NA NA NA NA NA NA
"972" 6 14 411 "/" 0 "sonafam1" "Saege___.bmp" "w_Saege_.bmp" 0 1 0 0 24 2 24 0 0 0 4 12 6 NA NA NA NA NA NA NA NA NA
"973" 6 15 542 "/" 0 "sonafam1" "Frosch__.bmp" "w_Frosch.bmp" 0 1 0 0 90 9 90 0 0 0 1 6 6 NA NA NA NA NA NA NA NA NA
"974" 6 16 561 "/" 0 "sonafam1" "Auto____.bmp" "w_Auto__.bmp" 0 1 0 0 2 2 2 0 0 0 2 2 6 NA NA NA NA NA NA NA NA NA
"975" 6 17 537 "/" 0 "sonafam1" "Esel____.bmp" "w_Esel__.bmp" 0 1 0 0 8 2 8 0 0 0 1 5 6 NA NA NA NA NA NA NA NA NA
"976" 6 18 522 "/" 0 "sonafam1" "Tromme__.bmp" "w_Tromme.bmp" 0 1 0 0 30 2 30 0 0 0 5 14 6 NA NA NA NA NA NA NA NA NA
"977" 6 19 612 "/" 0 "sonafam1" "Hubsch__.bmp" "w_Hubsch.bmp" 0 1 0 0 96 9 96 0 0 0 2 8 6 NA NA NA NA NA NA NA NA NA
"978" 6 20 637 "/" 0 "sonafam1" "Dudels__.bmp" "w_Dudels.bmp" 0 1 0 0 5 2 5 0 0 0 5 4 6 NA NA NA NA NA NA NA NA NA
"979" 6 21 577 "/" 0 "sonafam1" "Loewe___.bmp" "w_Loewe_.bmp" 0 1 0 0 21 2 21 0 0 0 1 10 6 NA NA NA NA NA NA NA NA NA
"980" 6 22 497 "/" 0 "sonafam1" "Schiff__.bmp" "w_Schiff.bmp" 0 1 0 0 27 2 27 0 0 0 2 13 6 NA NA NA NA NA NA NA NA NA
"981" 6 23 691 "/" 0 "sonafam1" "Affe____.bmp" "w_Affe__.bmp" 0 1 0 0 1 2 1 0 0 0 1 1 6 NA NA NA NA NA NA NA NA NA
"982" 6 24 599 "/" 0 "sonafam1" "Klinge__.bmp" "w_Klinge.bmp" 0 1 0 0 19 2 19 0 0 0 6 9 6 NA NA NA NA NA NA NA NA NA
"983" 6 25 662 "/" 0 "sonafam1" "Hund____.bmp" "w_Hund__.bmp" 0 1 0 0 17 2 17 0 0 0 1 8 6 NA NA NA NA NA NA NA NA NA
