"targ_ID" "cond" "soa" "subj" "trial" "RT" "ERR.code" "dist_ID" "blk" "ERR.old" "ERR" "RT.old" "out" "exp"
"1172" "Fahrrad" "congruent" "-200" "22" 264 613 "correct" "Fahrrad" "2" 0 0 613 0 5
"1173" "Fahrrad" "congruent" "-200" "20" 195 574 "correct" "Fahrrad" "1" 0 0 574 0 5
"1174" "Fahrrad" "congruent" "-200" "10" 135 480 "correct" "Fahrrad" "1" 0 0 480 0 5
"1175" "Fahrrad" "congruent" "-200" "16" 366 508 "correct" "Fahrrad" "2" 0 0 508 0 5
"1176" "Fahrrad" "congruent" "-200" "1" 213 905 "correct" "Fahrrad" "1" 0 0 905 0 5
"1177" "Fahrrad" "congruent" "0" "10" 256 601 "correct" "Fahrrad" "2" 0 0 601 0 5
"1178" "Fahrrad" "congruent" "0" "20" 353 853 "correct" "Fahrrad" "2" 0 0 853 0 5
"1179" "Fahrrad" "congruent" "0" "15" 127 624 "correct" "Fahrrad" "1" 0 0 624 0 5
"1180" "Fahrrad" "congruent" "0" "23" 107 701 "correct" "Fahrrad" "1" 0 0 701 0 5
"1181" "Fahrrad" "congruent" "0" "1" 280 657 "correct" "Fahrrad" "2" 0 0 657 0 5
"1182" "Fahrrad" "congruent" "0" "16" 182 590 "correct" "Fahrrad" "1" 0 0 590 0 5
"1183" "Fahrrad" "congruent" "0" "22" 166 766 "correct" "Fahrrad" "1" 0 0 766 0 5
"1184" "Fahrrad" "congruent" "0" "17" 287 806 "correct" "Fahrrad" "2" 0 0 806 0 5
"1185" "Fahrrad" "congruent" "0" "11" 315 881 "correct" "Fahrrad" "2" 0 0 881 0 5
"1186" "Fahrrad" "congruent" "0" "6" 154 874 "correct" "Fahrrad" "1" 0 0 874 0 5
"1187" "Fahrrad" "congruent" "0" "3" 322 747 "correct" "Fahrrad" "2" 0 0 747 0 5
"1188" "Fahrrad" "congruent" "0" "5" 213 663 "correct" "Fahrrad" "1" 0 0 663 0 5
"1189" "Fahrrad" "congruent" "0" "14" 135 642 "correct" "Fahrrad" "1" 0 0 642 0 5
"1190" "Fahrrad" "congruent" "0" "4" 358 634 "correct" "Fahrrad" "2" 0 0 634 0 5
"1191" "Fahrrad" "congruent" "0" "2" 269 771 "correct" "Fahrrad" "2" 0 0 771 0 5
"1192" "Fahrrad" "congruent" "0" "21" 232 722 "correct" "Fahrrad" "1" 0 0 722 0 5
"1193" "Fahrrad" "congruent" "0" "8" 194 1009 "correct" "Fahrrad" "1" 0 0 1009 0 5
"1194" "Fahrrad" "congruent" "0" "9" 292 869 "correct" "Fahrrad" "2" 0 0 869 0 5
"1195" "Fahrrad" "congruent" "0" "12" 366 1003 "correct" "Fahrrad" "2" 0 0 1003 0 5
"1196" "Fahrrad" "congruent" "0" "19" 325 NA "correct" "Fahrrad" "2" 0 0 1042 1 5
"1197" "Fahrrad" "congruent" "0" "7" 104 708 "correct" "Fahrrad" "1" 0 0 708 0 5
"1198" "Fahrrad" "congruent" "0" "13" 233 668 "correct" "Fahrrad" "1" 0 0 668 0 5
"1199" "Fahrrad" "congruent" "0" "24" 195 540 "correct" "Fahrrad" "1" 0 0 540 0 5
"1200" "Fahrrad" "congruent" "0" "18" 264 648 "correct" "Fahrrad" "2" 0 0 648 0 5
"1201" "Fahrrad" "semantic" "-200" "2" 213 705 "correct" "Auto" "1" 0 0 705 0 5
"1202" "Fahrrad" "semantic" "-200" "7" 269 726 "correct" "Auto" "2" 0 0 726 0 5
"1203" "Fahrrad" "semantic" "-200" "1" 194 654 "correct" "Auto" "1" 0 0 654 0 5
"1204" "Fahrrad" "semantic" "-200" "17" 195 837 "correct" "Auto" "1" 0 0 837 0 5
"1205" "Fahrrad" "semantic" "-200" "22" 287 672 "correct" "Auto" "2" 0 0 672 0 5
"1206" "Fahrrad" "semantic" "-200" "8" 322 790 "correct" "Auto" "2" 0 0 790 0 5
"1207" "Fahrrad" "semantic" "-200" "4" 104 718 "correct" "Auto" "1" 0 0 718 0 5
"1208" "Fahrrad" "semantic" "-200" "23" 264 809 "correct" "Auto" "2" 0 0 809 0 5
"1209" "Fahrrad" "semantic" "-200" "14" 292 683 "correct" "Auto" "2" 0 0 683 0 5
"1210" "Fahrrad" "semantic" "-200" "16" 315 591 "correct" "Auto" "2" 0 0 591 0 5
"1211" "Fahrrad" "semantic" "-200" "5" 358 519 "correct" "Auto" "2" 0 0 519 0 5
"1212" "Fahrrad" "semantic" "-200" "18" 232 708 "correct" "Auto" "1" 0 0 708 0 5
"1213" "Fahrrad" "semantic" "-200" "10" 233 609 "correct" "Auto" "1" 0 0 609 0 5
"1214" "Fahrrad" "semantic" "-200" "3" 154 696 "correct" "Auto" "1" 0 0 696 0 5
"1215" "Fahrrad" "semantic" "-200" "6" 280 889 "correct" "Auto" "2" 0 0 889 0 5
"1216" "Fahrrad" "semantic" "-200" "24" 325 NA "smack" "Auto" "2" 1 1 425 0 5
"1217" "Fahrrad" "semantic" "-200" "19" 166 670 "correct" "Auto" "1" 0 0 670 0 5
"1218" "Fahrrad" "semantic" "-200" "15" 256 673 "correct" "Auto" "2" 0 0 673 0 5
"1219" "Fahrrad" "semantic" "-200" "9" 182 887 "correct" "Auto" "1" 0 0 887 0 5
"1220" "Fahrrad" "semantic" "-200" "11" 135 690 "correct" "Auto" "1" 0 0 690 0 5
"1221" "Fahrrad" "semantic" "-200" "21" 353 672 "correct" "Auto" "2" 0 0 672 0 5
"1222" "Fahrrad" "semantic" "-200" "12" 127 868 "correct" "Auto" "1" 0 0 868 0 5
"1223" "Fahrrad" "semantic" "-200" "13" 366 649 "correct" "Auto" "2" 0 0 649 0 5
"1224" "Fahrrad" "semantic" "-200" "20" 107 949 "correct" "Auto" "1" 0 0 949 0 5
"1225" "Fahrrad" "semantic" "0" "22" 232 657 "correct" "Auto" "1" 0 0 657 0 5
"1226" "Fahrrad" "semantic" "0" "23" 166 679 "correct" "Auto" "1" 0 0 679 0 5
"1227" "Fahrrad" "semantic" "0" "11" 256 806 "correct" "Auto" "2" 0 0 806 0 5
"1228" "Fahrrad" "semantic" "0" "15" 135 779 "correct" "Auto" "1" 0 0 779 0 5
"1229" "Fahrrad" "semantic" "0" "21" 195 807 "correct" "Auto" "1" 0 0 807 0 5
"1230" "Fahrrad" "semantic" "0" "14" 233 827 "correct" "Auto" "1" 0 0 827 0 5
"1231" "Fahrrad" "semantic" "0" "20" 325 793 "correct" "Auto" "2" 0 0 793 0 5
"1232" "Fahrrad" "semantic" "0" "18" 287 712 "correct" "Auto" "2" 0 0 712 0 5
"1233" "Fahrrad" "semantic" "0" "19" 264 649 "correct" "Auto" "2" 0 0 649 0 5
"1234" "Fahrrad" "semantic" "0" "9" 366 667 "correct" "Auto" "2" 0 0 667 0 5
"1235" "Fahrrad" "semantic" "0" "5" 194 677 "correct" "Auto" "1" 0 0 677 0 5
"1236" "Fahrrad" "semantic" "0" "24" 107 775 "correct" "Auto" "1" 0 0 775 0 5
"1237" "Fahrrad" "semantic" "0" "6" 213 889 "correct" "Auto" "1" 0 0 889 0 5
"1238" "Fahrrad" "semantic" "0" "7" 154 797 "correct" "Auto" "1" 0 0 797 0 5
"1239" "Fahrrad" "semantic" "0" "4" 322 681 "correct" "Auto" "2" 0 0 681 0 5
"1240" "Fahrrad" "semantic" "0" "2" 280 697 "correct" "Auto" "2" 0 0 697 0 5
"1241" "Fahrrad" "semantic" "0" "12" 315 914 "correct" "Auto" "2" 0 0 914 0 5
"1242" "Fahrrad" "semantic" "0" "1" 358 848 "correct" "Auto" "2" 0 0 848 0 5
"1243" "Fahrrad" "semantic" "0" "3" 269 771 "correct" "Auto" "2" 0 0 771 0 5
"1244" "Fahrrad" "semantic" "0" "10" 292 615 "correct" "Auto" "2" 0 0 615 0 5
"1245" "Fahrrad" "semantic" "0" "13" 182 706 "correct" "Auto" "1" 0 0 706 0 5
"1246" "Fahrrad" "semantic" "0" "8" 104 803 "correct" "Auto" "1" 0 0 803 0 5
"1247" "Fahrrad" "semantic" "0" "16" 127 692 "correct" "Auto" "1" 0 0 692 0 5
"1248" "Fahrrad" "semantic" "0" "17" 353 978 "correct" "Auto" "2" 0 0 978 0 5
"1249" "Fahrrad" "unrelated" "-200" "22" 353 NA "none/false" "Loewe" "2" 1 1 3000 0 5
"1250" "Fahrrad" "unrelated" "-200" "17" 107 774 "correct" "Loewe" "1" 0 0 774 0 5
"1251" "Fahrrad" "unrelated" "-200" "10" 182 612 "correct" "Loewe" "1" 0 0 612 0 5
"1252" "Fahrrad" "unrelated" "-200" "13" 315 654 "correct" "Loewe" "2" 0 0 654 0 5
"1253" "Fahrrad" "unrelated" "-200" "4" 154 727 "correct" "Loewe" "1" 0 0 727 0 5
"1254" "Fahrrad" "unrelated" "-200" "5" 322 484 "correct" "Loewe" "2" 0 0 484 0 5
"1255" "Fahrrad" "unrelated" "-200" "3" 213 650 "correct" "Loewe" "1" 0 0 650 0 5
"1256" "Fahrrad" "unrelated" "-200" "20" 166 745 "correct" "Loewe" "1" 0 0 745 0 5
"1257" "Fahrrad" "unrelated" "-200" "14" 366 674 "correct" "Loewe" "2" 0 0 674 0 5
"1258" "Fahrrad" "unrelated" "-200" "23" 287 626 "correct" "Loewe" "2" 0 0 626 0 5
"1259" "Fahrrad" "unrelated" "-200" "8" 269 944 "correct" "Loewe" "2" 0 0 944 0 5
"1260" "Fahrrad" "unrelated" "-200" "18" 195 674 "correct" "Loewe" "1" 0 0 674 0 5
"1261" "Fahrrad" "unrelated" "-200" "15" 292 651 "correct" "Loewe" "2" 0 0 651 0 5
"1262" "Fahrrad" "unrelated" "-200" "2" 194 848 "correct" "Loewe" "1" 0 0 848 0 5
"1263" "Fahrrad" "unrelated" "-200" "1" 104 733 "correct" "Loewe" "1" 0 0 733 0 5
"1264" "Fahrrad" "unrelated" "-200" "11" 233 1098 "correct" "Loewe" "1" 0 0 1098 0 5
"1265" "Fahrrad" "unrelated" "-200" "9" 127 765 "correct" "Loewe" "1" 0 0 765 0 5
"1266" "Fahrrad" "unrelated" "-200" "6" 358 902 "correct" "Loewe" "2" 0 0 902 0 5
"1267" "Fahrrad" "unrelated" "-200" "21" 325 690 "correct" "Loewe" "2" 0 0 690 0 5
"1268" "Fahrrad" "unrelated" "-200" "12" 135 877 "correct" "Loewe" "1" 0 0 877 0 5
"1269" "Fahrrad" "unrelated" "-200" "16" 256 607 "correct" "Loewe" "2" 0 0 607 0 5
"1270" "Fahrrad" "unrelated" "-200" "7" 280 672 "correct" "Loewe" "2" 0 0 672 0 5
"1271" "Fahrrad" "unrelated" "-200" "19" 232 650 "correct" "Loewe" "1" 0 0 650 0 5
"1272" "Fahrrad" "unrelated" "-200" "24" 264 590 "correct" "Loewe" "2" 0 0 590 0 5
"1273" "Fahrrad" "unrelated" "0" "17" 325 861 "correct" "Loewe" "2" 0 0 861 0 5
"1274" "Fahrrad" "unrelated" "0" "8" 154 880 "correct" "Loewe" "1" 0 0 880 0 5
"1275" "Fahrrad" "unrelated" "0" "16" 135 603 "correct" "Loewe" "1" 0 0 603 0 5
"1276" "Fahrrad" "unrelated" "0" "23" 232 685 "correct" "Loewe" "1" 0 0 685 0 5
"1277" "Fahrrad" "unrelated" "0" "19" 287 666 "correct" "Loewe" "2" 0 0 666 0 5
"1278" "Fahrrad" "unrelated" "0" "9" 315 745 "correct" "Loewe" "2" 0 0 745 0 5
"1279" "Fahrrad" "unrelated" "0" "21" 107 727 "correct" "Loewe" "1" 0 0 727 0 5
"1280" "Fahrrad" "unrelated" "0" "24" 166 593 "correct" "Loewe" "1" 0 0 593 0 5
"1281" "Fahrrad" "unrelated" "0" "2" 358 786 "correct" "Loewe" "2" 0 0 786 0 5
"1282" "Fahrrad" "unrelated" "0" "4" 269 755 "correct" "Loewe" "2" 0 0 755 0 5
"1283" "Fahrrad" "unrelated" "0" "7" 213 792 "correct" "Loewe" "1" 0 0 792 0 5
"1284" "Fahrrad" "unrelated" "0" "11" 292 683 "correct" "Loewe" "2" 0 0 683 0 5
"1285" "Fahrrad" "unrelated" "0" "6" 194 982 "correct" "Loewe" "1" 0 0 982 0 5
"1286" "Fahrrad" "unrelated" "0" "1" 322 1015 "correct" "Loewe" "2" 0 0 1015 0 5
"1287" "Fahrrad" "unrelated" "0" "18" 353 673 "correct" "Loewe" "2" 0 0 673 0 5
"1288" "Fahrrad" "unrelated" "0" "10" 366 610 "correct" "Loewe" "2" 0 0 610 0 5
"1289" "Fahrrad" "unrelated" "0" "13" 127 749 "correct" "Loewe" "1" 0 0 749 0 5
"1290" "Fahrrad" "unrelated" "0" "3" 280 714 "correct" "Loewe" "2" 0 0 714 0 5
"1291" "Fahrrad" "unrelated" "0" "22" 195 653 "correct" "Loewe" "1" 0 0 653 0 5
"1292" "Fahrrad" "unrelated" "0" "12" 256 900 "correct" "Loewe" "2" 0 0 900 0 5
"1293" "Fahrrad" "unrelated" "0" "15" 233 813 "correct" "Loewe" "1" 0 0 813 0 5
"1294" "Fahrrad" "unrelated" "0" "14" 182 831 "correct" "Loewe" "1" 0 0 831 0 5
"1295" "Fahrrad" "unrelated" "0" "5" 104 677 "correct" "Loewe" "1" 0 0 677 0 5
"1296" "Fahrrad" "unrelated" "0" "20" 264 704 "correct" "Loewe" "2" 0 0 704 0 5
"1297" "Floete" "congruent" "-200" "22" 251 649 "correct" "Floete" "2" 0 0 649 0 5
"1298" "Floete" "congruent" "-200" "11" 125 867 "correct" "Floete" "1" 0 0 867 0 5
"1299" "Floete" "congruent" "-200" "4" 181 830 "correct" "Floete" "1" 0 0 830 0 5
"1300" "Floete" "congruent" "-200" "5" 271 523 "correct" "Floete" "2" 0 0 523 0 5
"1301" "Floete" "congruent" "-200" "23" 331 470 "correct" "Floete" "2" 0 0 470 0 5
"1302" "Floete" "congruent" "-200" "17" 225 817 "correct" "Floete" "1" 0 0 817 0 5
"1303" "Floete" "congruent" "-200" "15" 337 807 "correct" "Floete" "2" 0 0 807 0 5
"1304" "Floete" "congruent" "-200" "16" 350 469 "correct" "Floete" "2" 0 0 469 0 5
"1305" "Floete" "congruent" "-200" "13" 289 647 "correct" "Floete" "2" 0 0 647 0 5
"1306" "Floete" "congruent" "-200" "24" 351 768 "correct" "Floete" "2" 0 0 768 0 5
"1307" "Floete" "congruent" "-200" "19" 129 605 "correct" "Floete" "1" 0 0 605 0 5
"1308" "Floete" "congruent" "-200" "18" 155 603 "correct" "Floete" "1" 0 0 603 0 5
"1309" "Floete" "congruent" "-200" "10" 137 471 "correct" "Floete" "1" 0 0 471 0 5
"1310" "Floete" "congruent" "-200" "20" 189 728 "correct" "Floete" "1" 0 0 728 0 5
"1311" "Floete" "congruent" "-200" "1" 228 545 "correct" "Floete" "1" 0 0 545 0 5
"1312" "Floete" "congruent" "-200" "9" 211 583 "correct" "Floete" "1" 0 0 583 0 5
"1313" "Floete" "congruent" "-200" "12" 198 861 "correct" "Floete" "1" 0 0 861 0 5
"1314" "Floete" "congruent" "-200" "8" 360 730 "correct" "Floete" "2" 0 0 730 0 5
"1315" "Floete" "congruent" "-200" "21" 272 581 "correct" "Floete" "2" 0 0 581 0 5
"1316" "Floete" "congruent" "-200" "3" 134 631 "correct" "Floete" "1" 0 0 631 0 5
"1317" "Floete" "congruent" "-200" "7" 308 599 "correct" "Floete" "2" 0 0 599 0 5
"1318" "Floete" "congruent" "-200" "2" 140 741 "correct" "Floete" "1" 0 0 741 0 5
"1319" "Floete" "congruent" "-200" "14" 265 503 "correct" "Floete" "2" 0 0 503 0 5
"1320" "Floete" "congruent" "-200" "6" 262 821 "correct" "Floete" "2" 0 0 821 0 5
"1321" "Floete" "congruent" "0" "8" 181 794 "correct" "Floete" "1" 0 0 794 0 5
"1322" "Floete" "congruent" "0" "20" 351 691 "correct" "Floete" "2" 0 0 691 0 5
"1323" "Floete" "congruent" "0" "23" 129 724 "correct" "Floete" "1" 0 0 724 0 5
"1324" "Floete" "congruent" "0" "7" 134 951 "correct" "Floete" "1" 0 0 951 0 5
"1325" "Floete" "congruent" "0" "22" 155 653 "correct" "Floete" "1" 0 0 653 0 5
"1326" "Floete" "congruent" "0" "4" 360 807 "correct" "Floete" "2" 0 0 807 0 5
"1327" "Floete" "congruent" "0" "18" 251 1090 "correct" "Floete" "2" 0 0 1090 0 5
"1328" "Floete" "congruent" "0" "6" 140 919 "correct" "Floete" "1" 0 0 919 0 5
"1329" "Floete" "congruent" "0" "21" 225 850 "correct" "Floete" "1" 0 0 850 0 5
"1330" "Floete" "congruent" "0" "3" 308 769 "correct" "Floete" "2" 0 0 769 0 5
"1331" "Floete" "congruent" "0" "10" 265 630 "correct" "Floete" "2" 0 0 630 0 5
"1332" "Floete" "congruent" "0" "19" 331 783 "correct" "Floete" "2" 0 0 783 0 5
"1333" "Floete" "congruent" "0" "5" 228 698 "correct" "Floete" "1" 0 0 698 0 5
"1334" "Floete" "congruent" "0" "13" 211 959 "correct" "Floete" "1" 0 0 959 0 5
"1335" "Floete" "congruent" "0" "1" 271 729 "correct" "Floete" "2" 0 0 729 0 5
"1336" "Floete" "congruent" "0" "24" 189 596 "correct" "Floete" "1" 0 0 596 0 5
"1337" "Floete" "congruent" "0" "12" 350 862 "correct" "Floete" "2" 0 0 862 0 5
"1338" "Floete" "congruent" "0" "16" 198 578 "correct" "Floete" "1" 0 0 578 0 5
"1339" "Floete" "congruent" "0" "11" 337 745 "correct" "Floete" "2" 0 0 745 0 5
"1340" "Floete" "congruent" "0" "9" 289 723 "correct" "Floete" "2" 0 0 723 0 5
"1341" "Floete" "congruent" "0" "17" 272 856 "correct" "Floete" "2" 0 0 856 0 5
"1342" "Floete" "congruent" "0" "2" 262 NA "correct" "Floete" "2" 0 0 1784 1 5
"1343" "Floete" "congruent" "0" "15" 125 1242 "correct" "Floete" "1" 0 0 1242 0 5
"1344" "Floete" "congruent" "0" "14" 137 581 "correct" "Floete" "1" 0 0 581 0 5
"1345" "Floete" "semantic" "-200" "15" 265 943 "correct" "Harfe" "2" 0 0 943 0 5
"1346" "Floete" "semantic" "-200" "10" 211 646 "correct" "Harfe" "1" 0 0 646 0 5
"1347" "Floete" "semantic" "-200" "9" 198 NA "correct" "Harfe" "1" 0 0 1491 1 5
"1348" "Floete" "semantic" "-200" "4" 134 738 "correct" "Harfe" "1" 0 0 738 0 5
"1349" "Floete" "semantic" "-200" "6" 271 881 "correct" "Harfe" "2" 0 0 881 0 5
"1350" "Floete" "semantic" "-200" "3" 140 592 "correct" "Harfe" "1" 0 0 592 0 5
"1351" "Floete" "semantic" "-200" "5" 360 739 "correct" "Harfe" "2" 0 0 739 0 5
"1352" "Floete" "semantic" "-200" "12" 125 918 "correct" "Harfe" "1" 0 0 918 0 5
"1353" "Floete" "semantic" "-200" "1" 181 674 "correct" "Harfe" "1" 0 0 674 0 5
"1354" "Floete" "semantic" "-200" "19" 155 941 "correct" "Harfe" "1" 0 0 941 0 5
"1355" "Floete" "semantic" "-200" "2" 228 1058 "correct" "Harfe" "1" 0 0 1058 0 5
"1356" "Floete" "semantic" "-200" "18" 225 615 "correct" "Harfe" "1" 0 0 615 0 5
"1357" "Floete" "semantic" "-200" "13" 350 716 "correct" "Harfe" "2" 0 0 716 0 5
"1358" "Floete" "semantic" "-200" "7" 262 788 "correct" "Harfe" "2" 0 0 788 0 5
"1359" "Floete" "semantic" "-200" "23" 251 1210 "correct" "Harfe" "2" 0 0 1210 0 5
"1360" "Floete" "semantic" "-200" "17" 189 790 "correct" "Harfe" "1" 0 0 790 0 5
"1361" "Floete" "semantic" "-200" "16" 337 610 "correct" "Harfe" "2" 0 0 610 0 5
"1362" "Floete" "semantic" "-200" "24" 331 839 "correct" "Harfe" "2" 0 0 839 0 5
"1363" "Floete" "semantic" "-200" "8" 308 893 "correct" "Harfe" "2" 0 0 893 0 5
"1364" "Floete" "semantic" "-200" "21" 351 752 "correct" "Harfe" "2" 0 0 752 0 5
"1365" "Floete" "semantic" "-200" "22" 272 562 "correct" "Harfe" "2" 0 0 562 0 5
"1366" "Floete" "semantic" "-200" "14" 289 702 "correct" "Harfe" "2" 0 0 702 0 5
"1367" "Floete" "semantic" "-200" "20" 129 747 "correct" "Harfe" "1" 0 0 747 0 5
"1368" "Floete" "semantic" "-200" "11" 137 765 "correct" "Harfe" "1" 0 0 765 0 5
"1369" "Floete" "semantic" "0" "3" 262 905 "correct" "Harfe" "2" 0 0 905 0 5
"1370" "Floete" "semantic" "0" "7" 140 821 "correct" "Harfe" "1" 0 0 821 0 5
"1371" "Floete" "semantic" "0" "11" 265 727 "correct" "Harfe" "2" 0 0 727 0 5
"1372" "Floete" "semantic" "0" "19" 251 717 "correct" "Harfe" "2" 0 0 717 0 5
"1373" "Floete" "semantic" "0" "10" 289 784 "correct" "Harfe" "2" 0 0 784 0 5
"1374" "Floete" "semantic" "0" "18" 272 678 "correct" "Harfe" "2" 0 0 678 0 5
"1375" "Floete" "semantic" "0" "13" 198 965 "correct" "Harfe" "1" 0 0 965 0 5
"1376" "Floete" "semantic" "0" "1" 360 780 "correct" "Harfe" "2" 0 0 780 0 5
"1377" "Floete" "semantic" "0" "9" 350 730 "correct" "Harfe" "2" 0 0 730 0 5
"1378" "Floete" "semantic" "0" "12" 337 977 "correct" "Harfe" "2" 0 0 977 0 5
"1379" "Floete" "semantic" "0" "6" 228 893 "correct" "Harfe" "1" 0 0 893 0 5
"1380" "Floete" "semantic" "0" "14" 211 788 "correct" "Harfe" "1" 0 0 788 0 5
"1381" "Floete" "semantic" "0" "8" 134 1130 "correct" "Harfe" "1" 0 0 1130 0 5
"1382" "Floete" "semantic" "0" "21" 189 784 "correct" "Harfe" "1" 0 0 784 0 5
"1383" "Floete" "semantic" "0" "20" 331 1199 "correct" "Harfe" "2" 0 0 1199 0 5
"1384" "Floete" "semantic" "0" "2" 271 820 "correct" "Harfe" "2" 0 0 820 0 5
"1385" "Floete" "semantic" "0" "24" 129 644 "correct" "Harfe" "1" 0 0 644 0 5
"1386" "Floete" "semantic" "0" "5" 181 803 "correct" "Harfe" "1" 0 0 803 0 5
"1387" "Floete" "semantic" "0" "4" 308 936 "correct" "Harfe" "2" 0 0 936 0 5
"1388" "Floete" "semantic" "0" "16" 125 819 "correct" "Harfe" "1" 0 0 819 0 5
"1389" "Floete" "semantic" "0" "23" 155 608 "correct" "Harfe" "1" 0 0 608 0 5
"1390" "Floete" "semantic" "0" "17" 351 866 "correct" "Harfe" "2" 0 0 866 0 5
"1391" "Floete" "semantic" "0" "15" 137 947 "correct" "Harfe" "1" 0 0 947 0 5
"1392" "Floete" "semantic" "0" "22" 225 1002 "correct" "Harfe" "1" 0 0 1002 0 5
"1393" "Floete" "unrelated" "-200" "1" 134 771 "correct" "Besen" "1" 0 0 771 0 5
"1394" "Floete" "unrelated" "-200" "11" 211 944 "correct" "Besen" "1" 0 0 944 0 5
"1395" "Floete" "unrelated" "-200" "16" 265 630 "correct" "Besen" "2" 0 0 630 0 5
"1396" "Floete" "unrelated" "-200" "19" 225 835 "correct" "Besen" "1" 0 0 835 0 5
"1397" "Floete" "unrelated" "-200" "3" 228 853 "correct" "Besen" "1" 0 0 853 0 5
"1398" "Floete" "unrelated" "-200" "21" 331 802 "correct" "Besen" "2" 0 0 802 0 5
"1399" "Floete" "unrelated" "-200" "18" 189 673 "correct" "Besen" "1" 0 0 673 0 5
"1400" "Floete" "unrelated" "-200" "6" 360 978 "correct" "Besen" "2" 0 0 978 0 5
"1401" "Floete" "unrelated" "-200" "7" 271 755 "correct" "Besen" "2" 0 0 755 0 5
"1402" "Floete" "unrelated" "-200" "13" 337 792 "correct" "Besen" "2" 0 0 792 0 5
"1403" "Floete" "unrelated" "-200" "17" 129 855 "correct" "Besen" "1" 0 0 855 0 5
"1404" "Floete" "unrelated" "-200" "10" 198 958 "correct" "Besen" "1" 0 0 958 0 5
"1405" "Floete" "unrelated" "-200" "4" 140 984 "correct" "Besen" "1" 0 0 984 0 5
"1406" "Floete" "unrelated" "-200" "8" 262 NA "correct" "Besen" "2" 0 0 1161 1 5
"1407" "Floete" "unrelated" "-200" "22" 351 649 "correct" "Besen" "2" 0 0 649 0 5
"1408" "Floete" "unrelated" "-200" "14" 350 643 "correct" "Besen" "2" 0 0 643 0 5
"1409" "Floete" "unrelated" "-200" "24" 251 NA "none/false" "Besen" "2" 1 1 2115 0 5
"1410" "Floete" "unrelated" "-200" "2" 181 679 "correct" "Besen" "1" 0 0 679 0 5
"1411" "Floete" "unrelated" "-200" "23" 272 709 "correct" "Besen" "2" 0 0 709 0 5
"1412" "Floete" "unrelated" "-200" "5" 308 667 "correct" "Besen" "2" 0 0 667 0 5
"1413" "Floete" "unrelated" "-200" "20" 155 730 "correct" "Besen" "1" 0 0 730 0 5
"1414" "Floete" "unrelated" "-200" "15" 289 964 "correct" "Besen" "2" 0 0 964 0 5
"1415" "Floete" "unrelated" "-200" "9" 125 797 "correct" "Besen" "1" 0 0 797 0 5
"1416" "Floete" "unrelated" "-200" "12" 137 808 "correct" "Besen" "1" 0 0 808 0 5
"1417" "Floete" "unrelated" "0" "7" 228 810 "correct" "Besen" "1" 0 0 810 0 5
"1418" "Floete" "unrelated" "0" "5" 134 836 "correct" "Besen" "1" 0 0 836 0 5
"1419" "Floete" "unrelated" "0" "11" 289 903 "correct" "Besen" "2" 0 0 903 0 5
"1420" "Floete" "unrelated" "0" "22" 189 654 "correct" "Besen" "1" 0 0 654 0 5
"1421" "Floete" "unrelated" "0" "1" 308 852 "correct" "Besen" "2" 0 0 852 0 5
"1422" "Floete" "unrelated" "0" "13" 125 999 "correct" "Besen" "1" 0 0 999 0 5
"1423" "Floete" "unrelated" "0" "19" 272 999 "correct" "Besen" "2" 0 0 999 0 5
"1424" "Floete" "unrelated" "0" "14" 198 842 "correct" "Besen" "1" 0 0 842 0 5
"1425" "Floete" "unrelated" "0" "21" 129 1151 "correct" "Besen" "1" 0 0 1151 0 5
"1426" "Floete" "unrelated" "0" "18" 351 854 "correct" "Besen" "2" 0 0 854 0 5
"1427" "Floete" "unrelated" "0" "10" 350 855 "correct" "Besen" "2" 0 0 855 0 5
"1428" "Floete" "unrelated" "0" "9" 337 741 "correct" "Besen" "2" 0 0 741 0 5
"1429" "Floete" "unrelated" "0" "23" 225 726 "correct" "Besen" "1" 0 0 726 0 5
"1430" "Floete" "unrelated" "0" "3" 271 791 "correct" "Besen" "2" 0 0 791 0 5
"1431" "Floete" "unrelated" "0" "20" 251 843 "correct" "Besen" "2" 0 0 843 0 5
"1432" "Floete" "unrelated" "0" "24" 155 NA "correct" "Besen" "1" 0 0 1293 1 5
"1433" "Floete" "unrelated" "0" "4" 262 807 "correct" "Besen" "2" 0 0 807 0 5
"1434" "Floete" "unrelated" "0" "6" 181 1038 "correct" "Besen" "1" 0 0 1038 0 5
"1435" "Floete" "unrelated" "0" "16" 137 642 "correct" "Besen" "1" 0 0 642 0 5
"1436" "Floete" "unrelated" "0" "12" 265 812 "correct" "Besen" "2" 0 0 812 0 5
"1437" "Floete" "unrelated" "0" "2" 360 819 "correct" "Besen" "2" 0 0 819 0 5
"1438" "Floete" "unrelated" "0" "15" 211 1009 "correct" "Besen" "1" 0 0 1009 0 5
"1439" "Floete" "unrelated" "0" "17" 331 932 "correct" "Besen" "2" 0 0 932 0 5
"1440" "Floete" "unrelated" "0" "8" 140 872 "correct" "Besen" "1" 0 0 872 0 5
"1441" "Geige" "congruent" "-200" "1" 148 NA "none/false" "Geige" "1" 1 1 3000 0 5
"1442" "Geige" "congruent" "-200" "22" 307 719 "correct" "Geige" "2" 0 0 719 0 5
"1443" "Geige" "congruent" "-200" "6" 336 832 "correct" "Geige" "2" 0 0 832 0 5
"1444" "Geige" "congruent" "-200" "24" 301 NA "correct" "Geige" "2" 0 0 1518 1 5
