"targ_ID" "cond" "subj" "trial" "RT" "ERR.code" "dist_ID" "blk" "ERR.old" "ERR" "RT.old" "out" "exp"
"873" "Ente" "semantic_form" "15" 224 722 "correct" "Hahn" "2" 0 0 722 0 8
"874" "Ente" "semantic_form" "10" 252 842 "correct" "Hahn" "2" 0 0 842 0 8
"875" "Ente" "semantic_form" "15" 198 NA "smack" "Hahn" "1" 1 1 46 0 8
"876" "Ente" "semantic_form" "2" 364 802 "correct" "Hahn" "4" 0 0 802 0 8
"877" "Ente" "semantic_form" "20" 169 692 "correct" "Hahn" "1" 0 0 692 0 8
"878" "Ente" "semantic_form" "12" 163 842 "correct" "Hahn" "1" 0 0 842 0 8
"879" "Ente" "semantic_form" "12" 336 657 "correct" "Hahn" "3" 0 0 657 0 8
"880" "Ente" "semantic_form" "23" 193 NA "correct" "Hahn" "1" 0 0 1262 1 8
"881" "Ente" "semantic_form" "21" 296 828 "correct" "Hahn" "3" 0 0 828 0 8
"882" "Ente" "semantic_form" "1" 293 707 "correct" "Hahn" "3" 0 0 707 0 8
"883" "Ente" "semantic_form" "18" 266 850 "correct" "Hahn" "2" 0 0 850 0 8
"884" "Ente" "semantic_form" "22" 243 862 "correct" "Hahn" "2" 0 0 862 0 8
"885" "Ente" "semantic_form" "11" 183 938 "correct" "Hahn" "1" 0 0 938 0 8
"886" "Ente" "semantic_form" "7" 203 726 "correct" "Hahn" "1" 0 0 726 0 8
"887" "Ente" "semantic_form" "5" 305 932 "correct" "Hahn" "3" 0 0 932 0 8
"888" "Ente" "semantic_form" "18" 359 601 "correct" "Hahn" "4" 0 0 601 0 8
"889" "Ente" "semantic_form" "17" 393 711 "correct" "Hahn" "4" 0 0 711 0 8
"890" "Ente" "semantic_form" "24" 166 941 "correct" "Hahn" "1" 0 0 941 0 8
"891" "Ente" "semantic_form" "4" 174 813 "correct" "Hahn" "1" 0 0 813 0 8
"892" "Ente" "semantic_form" "8" 170 859 "correct" "Hahn" "1" 0 0 859 0 8
"893" "Ente" "semantic_form" "5" 384 907 "correct" "Hahn" "4" 0 0 907 0 8
"894" "Ente" "semantic_form" "3" 225 803 "correct" "Hahn" "2" 0 0 803 0 8
"895" "Ente" "semantic_form" "20" 311 743 "correct" "Hahn" "3" 0 0 743 0 8
"896" "Ente" "semantic_form" "14" 272 827 "correct" "Hahn" "2" 0 0 827 0 8
"897" "Ente" "semantic_form" "9" 309 588 "correct" "Hahn" "3" 0 0 588 0 8
"898" "Ente" "semantic_form" "7" 213 677 "correct" "Hahn" "2" 0 0 677 0 8
"899" "Ente" "semantic_form" "6" 373 740 "correct" "Hahn" "4" 0 0 740 0 8
"900" "Ente" "semantic_form" "10" 365 918 "correct" "Hahn" "4" 0 0 918 0 8
"901" "Ente" "semantic_form" "22" 369 768 "correct" "Hahn" "4" 0 0 768 0 8
"902" "Ente" "semantic_form" "17" 280 736 "correct" "Hahn" "3" 0 0 736 0 8
"903" "Ente" "semantic_form" "16" 166 1198 "correct" "Hahn" "1" 0 0 1198 0 8
"904" "Ente" "semantic_form" "3" 195 642 "correct" "Hahn" "1" 0 0 642 0 8
"905" "Ente" "semantic_form" "13" 385 674 "correct" "Hahn" "4" 0 0 674 0 8
"906" "Ente" "semantic_form" "16" 331 1260 "correct" "Hahn" "3" 0 0 1260 0 8
"907" "Ente" "semantic_form" "19" 175 754 "correct" "Hahn" "1" 0 0 754 0 8
"908" "Ente" "semantic_form" "24" 316 796 "correct" "Hahn" "3" 0 0 796 0 8
"909" "Ente" "semantic_form" "11" 238 1242 "correct" "Hahn" "2" 0 0 1242 0 8
"910" "Ente" "semantic_form" "23" 219 867 "correct" "Hahn" "2" 0 0 867 0 8
"911" "Ente" "semantic_form" "9" 399 732 "correct" "Hahn" "4" 0 0 732 0 8
"912" "Ente" "semantic_form" "14" 365 674 "correct" "Hahn" "4" 0 0 674 0 8
"913" "Ente" "semantic_noform" "17" 175 642 "correct" "Hahn" "1" 0 0 642 0 8
"914" "Ente" "semantic_noform" "6" 170 873 "correct" "Hahn" "1" 0 0 873 0 8
"915" "Ente" "semantic_noform" "9" 238 723 "correct" "Hahn" "2" 0 0 723 0 8
"916" "Ente" "semantic_noform" "2" 174 829 "correct" "Hahn" "1" 0 0 829 0 8
"917" "Ente" "semantic_noform" "19" 393 675 "correct" "Hahn" "4" 0 0 675 0 8
"918" "Ente" "semantic_noform" "9" 183 715 "correct" "Hahn" "1" 0 0 715 0 8
"919" "Ente" "semantic_noform" "18" 311 720 "correct" "Hahn" "3" 0 0 720 0 8
"920" "Ente" "semantic_noform" "21" 219 698 "correct" "Hahn" "2" 0 0 698 0 8
"921" "Ente" "semantic_noform" "2" 325 703 "correct" "Hahn" "3" 0 0 703 0 8
"922" "Ente" "semantic_noform" "23" 296 761 "correct" "Hahn" "3" 0 0 761 0 8
"923" "Ente" "semantic_noform" "20" 266 702 "correct" "Hahn" "2" 0 0 702 0 8
"924" "Ente" "semantic_noform" "15" 385 720 "correct" "Hahn" "4" 0 0 720 0 8
"925" "Ente" "semantic_noform" "8" 245 672 "correct" "Hahn" "2" 0 0 672 0 8
"926" "Ente" "semantic_noform" "21" 193 655 "correct" "Hahn" "1" 0 0 655 0 8
"927" "Ente" "semantic_noform" "13" 224 799 "correct" "Hahn" "2" 0 0 799 0 8
"928" "Ente" "semantic_noform" "5" 213 838 "correct" "Hahn" "2" 0 0 838 0 8
"929" "Ente" "semantic_noform" "7" 384 797 "correct" "Hahn" "4" 0 0 797 0 8
"930" "Ente" "semantic_noform" "12" 365 NA "distractor named" "Hahn" "4" 1 1 783 0 8
"931" "Ente" "semantic_noform" "24" 369 735 "correct" "Hahn" "4" 0 0 735 0 8
"932" "Ente" "semantic_noform" "6" 329 764 "correct" "Hahn" "3" 0 0 764 0 8
"933" "Ente" "semantic_noform" "19" 280 709 "correct" "Hahn" "3" 0 0 709 0 8
"934" "Ente" "semantic_noform" "16" 272 1113 "correct" "Hahn" "2" 0 0 1113 0 8
"935" "Ente" "semantic_noform" "1" 225 780 "correct" "Hahn" "2" 0 0 780 0 8
"936" "Ente" "semantic_noform" "1" 195 571 "correct" "Hahn" "1" 0 0 571 0 8
"937" "Ente" "semantic_noform" "22" 316 927 "correct" "Hahn" "3" 0 0 927 0 8
"938" "Ente" "semantic_noform" "4" 364 691 "correct" "Hahn" "4" 0 0 691 0 8
"939" "Ente" "semantic_noform" "12" 252 NA "smack" "Hahn" "2" 1 1 418 0 8
"940" "Ente" "semantic_noform" "24" 243 1035 "correct" "Hahn" "2" 0 0 1035 0 8
"941" "Ente" "semantic_noform" "10" 336 960 "correct" "Hahn" "3" 0 0 960 0 8
"942" "Ente" "semantic_noform" "11" 309 844 "correct" "Hahn" "3" 0 0 844 0 8
"943" "Ente" "semantic_noform" "3" 293 791 "correct" "Hahn" "3" 0 0 791 0 8
"944" "Ente" "semantic_noform" "13" 198 913 "correct" "Hahn" "1" 0 0 913 0 8
"945" "Ente" "semantic_noform" "10" 163 911 "correct" "Hahn" "1" 0 0 911 0 8
"946" "Ente" "semantic_noform" "3" 386 559 "correct" "Hahn" "4" 0 0 559 0 8
"947" "Ente" "semantic_noform" "7" 305 958 "correct" "Hahn" "3" 0 0 958 0 8
"948" "Ente" "semantic_noform" "4" 272 695 "correct" "Hahn" "2" 0 0 695 0 8
"949" "Ente" "semantic_noform" "15" 302 897 "correct" "Hahn" "3" 0 0 897 0 8
"950" "Ente" "semantic_noform" "14" 331 755 "correct" "Hahn" "3" 0 0 755 0 8
"951" "Ente" "semantic_noform" "22" 166 759 "correct" "Hahn" "1" 0 0 759 0 8
"952" "Ente" "semantic_noform" "11" 399 718 "correct" "Hahn" "4" 0 0 718 0 8
"953" "Ente" "semantic_noform" "16" 365 943 "correct" "Hahn" "4" 0 0 943 0 8
"954" "Ente" "semantic_noform" "17" 228 679 "correct" "Hahn" "2" 0 0 679 0 8
"955" "Ente" "semantic_noform" "5" 203 840 "correct" "Hahn" "1" 0 0 840 0 8
"956" "Ente" "semantic_noform" "23" 399 803 "correct" "Hahn" "4" 0 0 803 0 8
"957" "Ente" "semantic_noform" "20" 359 828 "correct" "Hahn" "4" 0 0 828 0 8
"958" "Ente" "semantic_noform" "14" 166 692 "correct" "Hahn" "1" 0 0 692 0 8
"959" "Ente" "semantic_noform" "18" 169 792 "correct" "Hahn" "1" 0 0 792 0 8
"960" "Ente" "semantic_noform" "8" 373 NA "disfluency" "Hahn" "4" 1 1 802 0 8
"961" "Ente" "unrelated_noform" "9" 336 760 "correct" "Orgel" "3" 0 0 760 0 8
"962" "Ente" "unrelated_noform" "12" 183 702 "correct" "Orgel" "1" 0 0 702 0 8
"963" "Ente" "unrelated_noform" "17" 169 811 "correct" "Orgel" "1" 0 0 811 0 8
"964" "Ente" "unrelated_noform" "5" 329 451 "correct" "Orgel" "3" 0 0 451 0 8
"965" "Ente" "unrelated_noform" "24" 193 NA "correct" "Orgel" "1" 0 0 1228 1 8
"966" "Ente" "unrelated_noform" "19" 359 560 "correct" "Orgel" "4" 0 0 560 0 8
"967" "Ente" "unrelated_noform" "1" 325 580 "correct" "Orgel" "3" 0 0 580 0 8
"968" "Ente" "unrelated_noform" "8" 213 686 "correct" "Orgel" "2" 0 0 686 0 8
"969" "Ente" "unrelated_noform" "7" 373 964 "correct" "Orgel" "4" 0 0 964 0 8
"970" "Ente" "unrelated_noform" "14" 302 825 "correct" "Orgel" "3" 0 0 825 0 8
"971" "Ente" "unrelated_noform" "14" 385 673 "correct" "Orgel" "4" 0 0 673 0 8
"972" "Ente" "unrelated_noform" "11" 365 802 "correct" "Orgel" "4" 0 0 802 0 8
"973" "Ente" "unrelated_noform" "13" 331 642 "correct" "Orgel" "3" 0 0 642 0 8
"974" "Ente" "unrelated_noform" "4" 195 696 "correct" "Orgel" "1" 0 0 696 0 8
"975" "Ente" "unrelated_noform" "8" 203 589 "correct" "Orgel" "1" 0 0 589 0 8
"976" "Ente" "unrelated_noform" "21" 166 736 "correct" "Orgel" "1" 0 0 736 0 8
"977" "Ente" "unrelated_noform" "17" 311 715 "correct" "Orgel" "3" 0 0 715 0 8
"978" "Ente" "unrelated_noform" "1" 174 897 "correct" "Orgel" "1" 0 0 897 0 8
"979" "Ente" "unrelated_noform" "16" 224 739 "correct" "Orgel" "2" 0 0 739 0 8
"980" "Ente" "unrelated_noform" "9" 163 894 "correct" "Orgel" "1" 0 0 894 0 8
"981" "Ente" "unrelated_noform" "6" 305 671 "correct" "Orgel" "3" 0 0 671 0 8
"982" "Ente" "unrelated_noform" "4" 225 760 "correct" "Orgel" "2" 0 0 760 0 8
"983" "Ente" "unrelated_noform" "2" 386 591 "correct" "Orgel" "4" 0 0 591 0 8
"984" "Ente" "unrelated_noform" "22" 296 844 "correct" "Orgel" "3" 0 0 844 0 8
"985" "Ente" "unrelated_noform" "18" 393 660 "correct" "Orgel" "4" 0 0 660 0 8
"986" "Ente" "unrelated_noform" "15" 365 753 "correct" "Orgel" "4" 0 0 753 0 8
"987" "Ente" "unrelated_noform" "11" 252 711 "correct" "Orgel" "2" 0 0 711 0 8
"988" "Ente" "unrelated_noform" "15" 272 667 "correct" "Orgel" "2" 0 0 667 0 8
"989" "Ente" "unrelated_noform" "13" 166 787 "correct" "Orgel" "1" 0 0 787 0 8
"990" "Ente" "unrelated_noform" "6" 384 745 "correct" "Orgel" "4" 0 0 745 0 8
"991" "Ente" "unrelated_noform" "21" 316 828 "correct" "Orgel" "3" 0 0 828 0 8
"992" "Ente" "unrelated_noform" "18" 280 585 "correct" "Orgel" "3" 0 0 585 0 8
"993" "Ente" "unrelated_noform" "10" 399 NA "correct" "Orgel" "4" 0 0 115 0 8
"994" "Ente" "unrelated_noform" "3" 272 575 "correct" "Orgel" "2" 0 0 575 0 8
"995" "Ente" "unrelated_noform" "24" 219 834 "correct" "Orgel" "2" 0 0 834 0 8
"996" "Ente" "unrelated_noform" "7" 245 698 "correct" "Orgel" "2" 0 0 698 0 8
"997" "Ente" "unrelated_noform" "5" 170 865 "correct" "Orgel" "1" 0 0 865 0 8
"998" "Ente" "unrelated_noform" "2" 293 811 "correct" "Orgel" "3" 0 0 811 0 8
"999" "Ente" "unrelated_noform" "20" 175 693 "correct" "Orgel" "1" 0 0 693 0 8
"1000" "Ente" "unrelated_noform" "20" 228 734 "correct" "Orgel" "2" 0 0 734 0 8
"1001" "Ente" "unrelated_noform" "23" 243 NA "correct" "Orgel" "2" 0 0 1260 1 8
"1002" "Ente" "unrelated_noform" "3" 364 720 "correct" "Orgel" "4" 0 0 720 0 8
"1003" "Ente" "unrelated_noform" "23" 369 710 "correct" "Orgel" "4" 0 0 710 0 8
"1004" "Ente" "unrelated_noform" "19" 266 905 "correct" "Orgel" "2" 0 0 905 0 8
"1005" "Ente" "unrelated_noform" "12" 238 734 "correct" "Orgel" "2" 0 0 734 0 8
"1006" "Ente" "unrelated_noform" "10" 309 751 "correct" "Orgel" "3" 0 0 751 0 8
"1007" "Ente" "unrelated_noform" "16" 198 1201 "correct" "Orgel" "1" 0 0 1201 0 8
"1008" "Ente" "unrelated_noform" "22" 399 870 "correct" "Orgel" "4" 0 0 870 0 8
"1009" "Esel" "semantic_form" "6" 227 874 "correct" "Schaf" "2" 0 0 874 0 8
"1010" "Esel" "semantic_form" "4" 159 1072 "correct" "Schaf" "1" 0 0 1072 0 8
"1011" "Esel" "semantic_form" "5" 296 917 "correct" "Schaf" "3" 0 0 917 0 8
"1012" "Esel" "semantic_form" "12" 318 805 "correct" "Schaf" "3" 0 0 805 0 8
"1013" "Esel" "semantic_form" "22" 236 887 "correct" "Schaf" "2" 0 0 887 0 8
"1014" "Esel" "semantic_form" "21" 309 823 "correct" "Schaf" "3" 0 0 823 0 8
"1015" "Esel" "semantic_form" "2" 399 761 "correct" "Schaf" "4" 0 0 761 0 8
"1016" "Esel" "semantic_form" "14" 229 747 "correct" "Schaf" "2" 0 0 747 0 8
"1017" "Esel" "semantic_form" "10" 393 863 "correct" "Schaf" "4" 0 0 863 0 8
"1018" "Esel" "semantic_form" "18" 386 878 "correct" "Schaf" "4" 0 0 878 0 8
"1019" "Esel" "semantic_form" "19" 248 736 "correct" "Schaf" "2" 0 0 736 0 8
"1020" "Esel" "semantic_form" "10" 214 867 "correct" "Schaf" "2" 0 0 867 0 8
"1021" "Esel" "semantic_form" "3" 192 839 "correct" "Schaf" "1" 0 0 839 0 8
"1022" "Esel" "semantic_form" "17" 286 550 "correct" "Schaf" "3" 0 0 550 0 8
"1023" "Esel" "semantic_form" "24" 327 756 "correct" "Schaf" "3" 0 0 756 0 8
"1024" "Esel" "semantic_form" "16" 172 1224 "correct" "Schaf" "1" 0 0 1224 0 8
"1025" "Esel" "semantic_form" "22" 387 NA "correct" "Schaf" "4" 0 0 134 0 8
"1026" "Esel" "semantic_form" "8" 332 752 "correct" "Schaf" "3" 0 0 752 0 8
"1027" "Esel" "semantic_form" "7" 192 709 "correct" "Schaf" "1" 0 0 709 0 8
"1028" "Esel" "semantic_form" "13" 295 749 "correct" "Schaf" "3" 0 0 749 0 8
"1029" "Esel" "semantic_form" "18" 226 1037 "correct" "Schaf" "2" 0 0 1037 0 8
"1030" "Esel" "semantic_form" "13" 356 855 "correct" "Schaf" "4" 0 0 855 0 8
"1031" "Esel" "semantic_form" "5" 371 853 "correct" "Schaf" "4" 0 0 853 0 8
"1032" "Esel" "semantic_form" "15" 257 799 "correct" "Schaf" "2" 0 0 799 0 8
"1033" "Esel" "semantic_form" "7" 267 826 "correct" "Schaf" "2" 0 0 826 0 8
"1034" "Esel" "semantic_form" "4" 312 821 "correct" "Schaf" "3" 0 0 821 0 8
"1035" "Esel" "semantic_form" "11" 190 924 "correct" "Schaf" "1" 0 0 924 0 8
"1036" "Esel" "semantic_form" "2" 232 763 "correct" "Schaf" "2" 0 0 763 0 8
"1037" "Esel" "semantic_form" "24" 159 NA "smack" "Schaf" "1" 1 1 810 0 8
"1038" "Esel" "semantic_form" "9" 293 827 "correct" "Schaf" "3" 0 0 827 0 8
"1039" "Esel" "semantic_form" "6" 391 769 "correct" "Schaf" "4" 0 0 769 0 8
"1040" "Esel" "semantic_form" "21" 371 1056 "correct" "Schaf" "4" 0 0 1056 0 8
"1041" "Esel" "semantic_form" "14" 396 837 "correct" "Schaf" "4" 0 0 837 0 8
"1042" "Esel" "semantic_form" "19" 206 937 "correct" "Schaf" "1" 0 0 937 0 8
"1043" "Esel" "semantic_form" "3" 253 804 "correct" "Schaf" "2" 0 0 804 0 8
"1044" "Esel" "semantic_form" "11" 264 1052 "correct" "Schaf" "2" 0 0 1052 0 8
"1045" "Esel" "semantic_form" "23" 259 842 "correct" "Schaf" "2" 0 0 842 0 8
"1046" "Esel" "semantic_form" "23" 189 753 "correct" "Schaf" "1" 0 0 753 0 8
"1047" "Esel" "semantic_form" "1" 290 707 "correct" "Schaf" "3" 0 0 707 0 8
"1048" "Esel" "semantic_form" "12" 147 746 "correct" "Schaf" "1" 0 0 746 0 8
"1049" "Esel" "semantic_form" "8" 167 760 "correct" "Schaf" "1" 0 0 760 0 8
"1050" "Esel" "semantic_form" "15" 183 886 "correct" "Schaf" "1" 0 0 886 0 8
"1051" "Esel" "semantic_form" "1" 351 601 "correct" "Schaf" "4" 0 0 601 0 8
"1052" "Esel" "semantic_form" "20" 172 846 "correct" "Schaf" "1" 0 0 846 0 8
"1053" "Esel" "semantic_form" "9" 351 803 "correct" "Schaf" "4" 0 0 803 0 8
"1054" "Esel" "semantic_form" "20" 323 813 "correct" "Schaf" "3" 0 0 813 0 8
"1055" "Esel" "semantic_form" "16" 316 888 "correct" "Schaf" "3" 0 0 888 0 8
"1056" "Esel" "semantic_form" "17" 378 670 "correct" "Schaf" "4" 0 0 670 0 8
"1057" "Esel" "semantic_noform" "18" 323 601 "correct" "Schaf" "3" 0 0 601 0 8
"1058" "Esel" "semantic_noform" "17" 248 733 "correct" "Schaf" "2" 0 0 733 0 8
"1059" "Esel" "semantic_noform" "15" 295 848 "correct" "Schaf" "3" 0 0 848 0 8
"1060" "Esel" "semantic_noform" "13" 183 785 "correct" "Schaf" "1" 0 0 785 0 8
"1061" "Esel" "semantic_noform" "4" 232 708 "correct" "Schaf" "2" 0 0 708 0 8
"1062" "Esel" "semantic_noform" "12" 393 695 "correct" "Schaf" "4" 0 0 695 0 8
"1063" "Esel" "semantic_noform" "4" 399 777 "correct" "Schaf" "4" 0 0 777 0 8
"1064" "Esel" "semantic_noform" "11" 351 711 "correct" "Schaf" "4" 0 0 711 0 8
"1065" "Esel" "semantic_noform" "16" 396 943 "correct" "Schaf" "4" 0 0 943 0 8
"1066" "Esel" "semantic_noform" "10" 147 965 "correct" "Schaf" "1" 0 0 965 0 8
"1067" "Esel" "semantic_noform" "13" 257 1184 "correct" "Schaf" "2" 0 0 1184 0 8
"1068" "Esel" "semantic_noform" "22" 159 NA "correct" "Schaf" "1" 0 0 410 1 8
"1069" "Esel" "semantic_noform" "2" 312 939 "correct" "Schaf" "3" 0 0 939 0 8
"1070" "Esel" "semantic_noform" "22" 327 955 "correct" "Schaf" "3" 0 0 955 0 8
"1071" "Esel" "semantic_noform" "1" 253 719 "correct" "Schaf" "2" 0 0 719 0 8
"1072" "Esel" "semantic_noform" "6" 332 786 "correct" "Schaf" "3" 0 0 786 0 8
"1073" "Esel" "semantic_noform" "5" 267 849 "correct" "Schaf" "2" 0 0 849 0 8
"1074" "Esel" "semantic_noform" "8" 391 761 "correct" "Schaf" "4" 0 0 761 0 8
"1075" "Esel" "semantic_noform" "7" 296 772 "correct" "Schaf" "3" 0 0 772 0 8
"1076" "Esel" "semantic_noform" "20" 226 721 "correct" "Schaf" "2" 0 0 721 0 8
"1077" "Esel" "semantic_noform" "19" 286 854 "correct" "Schaf" "3" 0 0 854 0 8
"1078" "Esel" "semantic_noform" "24" 236 959 "correct" "Schaf" "2" 0 0 959 0 8
"1079" "Esel" "semantic_noform" "5" 192 656 "correct" "Schaf" "1" 0 0 656 0 8
"1080" "Esel" "semantic_noform" "2" 159 809 "correct" "Schaf" "1" 0 0 809 0 8
"1081" "Esel" "semantic_noform" "16" 229 750 "correct" "Schaf" "2" 0 0 750 0 8
"1082" "Esel" "semantic_noform" "18" 172 926 "correct" "Schaf" "1" 0 0 926 0 8
"1083" "Esel" "semantic_noform" "3" 351 677 "correct" "Schaf" "4" 0 0 677 0 8
"1084" "Esel" "semantic_noform" "19" 378 761 "correct" "Schaf" "4" 0 0 761 0 8
"1085" "Esel" "semantic_noform" "14" 172 812 "correct" "Schaf" "1" 0 0 812 0 8
"1086" "Esel" "semantic_noform" "11" 293 752 "correct" "Schaf" "3" 0 0 752 0 8
"1087" "Esel" "semantic_noform" "15" 356 925 "correct" "Schaf" "4" 0 0 925 0 8
"1088" "Esel" "semantic_noform" "20" 386 846 "correct" "Schaf" "4" 0 0 846 0 8
"1089" "Esel" "semantic_noform" "7" 371 959 "correct" "Schaf" "4" 0 0 959 0 8
"1090" "Esel" "semantic_noform" "6" 167 722 "correct" "Schaf" "1" 0 0 722 0 8
"1091" "Esel" "semantic_noform" "14" 316 753 "correct" "Schaf" "3" 0 0 753 0 8
"1092" "Esel" "semantic_noform" "12" 214 593 "correct" "Schaf" "2" 0 0 593 0 8
"1093" "Esel" "semantic_noform" "3" 290 787 "correct" "Schaf" "3" 0 0 787 0 8
"1094" "Esel" "semantic_noform" "17" 206 886 "correct" "Schaf" "1" 0 0 886 0 8
"1095" "Esel" "semantic_noform" "23" 309 795 "correct" "Schaf" "3" 0 0 795 0 8
"1096" "Esel" "semantic_noform" "9" 264 854 "correct" "Schaf" "2" 0 0 854 0 8
"1097" "Esel" "semantic_noform" "24" 387 NA "correct" "Schaf" "4" 0 0 1136 1 8
"1098" "Esel" "semantic_noform" "21" 259 803 "correct" "Schaf" "2" 0 0 803 0 8
"1099" "Esel" "semantic_noform" "10" 318 864 "correct" "Schaf" "3" 0 0 864 0 8
"1100" "Esel" "semantic_noform" "8" 227 753 "correct" "Schaf" "2" 0 0 753 0 8
"1101" "Esel" "semantic_noform" "23" 371 753 "correct" "Schaf" "4" 0 0 753 0 8
"1102" "Esel" "semantic_noform" "9" 190 682 "correct" "Schaf" "1" 0 0 682 0 8
"1103" "Esel" "semantic_noform" "1" 192 719 "correct" "Schaf" "1" 0 0 719 0 8
"1104" "Esel" "semantic_noform" "21" 189 837 "correct" "Schaf" "1" 0 0 837 0 8
"1105" "Esel" "unrelated_noform" "14" 356 757 "correct" "Hammer" "4" 0 0 757 0 8
"1106" "Esel" "unrelated_noform" "8" 267 756 "correct" "Hammer" "2" 0 0 756 0 8
"1107" "Esel" "unrelated_noform" "21" 159 960 "correct" "Hammer" "1" 0 0 960 0 8
"1108" "Esel" "unrelated_noform" "8" 192 766 "correct" "Hammer" "1" 0 0 766 0 8
"1109" "Esel" "unrelated_noform" "23" 387 779 "correct" "Hammer" "4" 0 0 779 0 8
"1110" "Esel" "unrelated_noform" "18" 286 836 "correct" "Hammer" "3" 0 0 836 0 8
"1111" "Esel" "unrelated_noform" "1" 312 844 "correct" "Hammer" "3" 0 0 844 0 8
"1112" "Esel" "unrelated_noform" "19" 386 730 "correct" "Hammer" "4" 0 0 730 0 8
"1113" "Esel" "unrelated_noform" "7" 227 686 "correct" "Hammer" "2" 0 0 686 0 8
"1114" "Esel" "unrelated_noform" "4" 192 853 "correct" "Hammer" "1" 0 0 853 0 8
"1115" "Esel" "unrelated_noform" "5" 332 789 "correct" "Hammer" "3" 0 0 789 0 8
"1116" "Esel" "unrelated_noform" "11" 214 861 "correct" "Hammer" "2" 0 0 861 0 8
"1117" "Esel" "unrelated_noform" "20" 248 693 "correct" "Hammer" "2" 0 0 693 0 8
"1118" "Esel" "unrelated_noform" "15" 229 669 "correct" "Hammer" "2" 0 0 669 0 8
"1119" "Esel" "unrelated_noform" "13" 316 848 "correct" "Hammer" "3" 0 0 848 0 8
"1120" "Esel" "unrelated_noform" "12" 264 674 "correct" "Hammer" "2" 0 0 674 0 8
"1121" "Esel" "unrelated_noform" "2" 351 596 "correct" "Hammer" "4" 0 0 596 0 8
"1122" "Esel" "unrelated_noform" "19" 226 666 "correct" "Hammer" "2" 0 0 666 0 8
"1123" "Esel" "unrelated_noform" "16" 183 1124 "correct" "Hammer" "1" 0 0 1124 0 8
"1124" "Esel" "unrelated_noform" "14" 295 648 "correct" "Hammer" "3" 0 0 648 0 8
"1125" "Esel" "unrelated_noform" "3" 232 708 "correct" "Hammer" "2" 0 0 708 0 8
"1126" "Esel" "unrelated_noform" "3" 399 622 "correct" "Hammer" "4" 0 0 622 0 8
"1127" "Esel" "unrelated_noform" "17" 323 644 "correct" "Hammer" "3" 0 0 644 0 8
"1128" "Esel" "unrelated_noform" "5" 167 NA "none/false" "Hammer" "1" 1 1 839 0 8
"1129" "Esel" "unrelated_noform" "1" 159 625 "correct" "Hammer" "1" 0 0 625 0 8
"1130" "Esel" "unrelated_noform" "2" 290 915 "correct" "Hammer" "3" 0 0 915 0 8
"1131" "Esel" "unrelated_noform" "15" 396 706 "correct" "Hammer" "4" 0 0 706 0 8
"1132" "Esel" "unrelated_noform" "10" 351 772 "correct" "Hammer" "4" 0 0 772 0 8
"1133" "Esel" "unrelated_noform" "6" 296 735 "correct" "Hammer" "3" 0 0 735 0 8
"1134" "Esel" "unrelated_noform" "10" 293 774 "correct" "Hammer" "3" 0 0 774 0 8
"1135" "Esel" "unrelated_noform" "21" 327 839 "correct" "Hammer" "3" 0 0 839 0 8
"1136" "Esel" "unrelated_noform" "11" 393 747 "correct" "Hammer" "4" 0 0 747 0 8
"1137" "Esel" "unrelated_noform" "18" 378 720 "correct" "Hammer" "4" 0 0 720 0 8
"1138" "Esel" "unrelated_noform" "22" 371 868 "correct" "Hammer" "4" 0 0 868 0 8
"1139" "Esel" "unrelated_noform" "23" 236 802 "correct" "Hammer" "2" 0 0 802 0 8
"1140" "Esel" "unrelated_noform" "24" 189 880 "correct" "Hammer" "1" 0 0 880 0 8
"1141" "Esel" "unrelated_noform" "9" 147 923 "correct" "Hammer" "1" 0 0 923 0 8
"1142" "Esel" "unrelated_noform" "17" 172 808 "correct" "Hammer" "1" 0 0 808 0 8
"1143" "Esel" "unrelated_noform" "4" 253 849 "correct" "Hammer" "2" 0 0 849 0 8
"1144" "Esel" "unrelated_noform" "16" 257 832 "correct" "Hammer" "2" 0 0 832 0 8
"1145" "Esel" "unrelated_noform" "7" 391 908 "correct" "Hammer" "4" 0 0 908 0 8
"1146" "Esel" "unrelated_noform" "13" 172 990 "correct" "Hammer" "1" 0 0 990 0 8
"1147" "Esel" "unrelated_noform" "24" 259 892 "correct" "Hammer" "2" 0 0 892 0 8
"1148" "Esel" "unrelated_noform" "9" 318 NA "correct" "Hammer" "3" 0 0 358 1 8
"1149" "Esel" "unrelated_noform" "20" 206 830 "correct" "Hammer" "1" 0 0 830 0 8
"1150" "Esel" "unrelated_noform" "22" 309 931 "correct" "Hammer" "3" 0 0 931 0 8
"1151" "Esel" "unrelated_noform" "12" 190 680 "correct" "Hammer" "1" 0 0 680 0 8
"1152" "Esel" "unrelated_noform" "6" 371 1075 "correct" "Hammer" "4" 0 0 1075 0 8
"1153" "Fahrrad" "semantic_form" "2" 313 682 "correct" "Auto" "3" 0 0 682 0 8
"1154" "Fahrrad" "semantic_form" "1" 287 690 "correct" "Auto" "3" 0 0 690 0 8
"1155" "Fahrrad" "semantic_form" "23" 405 702 "correct" "Auto" "4" 0 0 702 0 8
"1156" "Fahrrad" "semantic_form" "6" 348 700 "correct" "Auto" "4" 0 0 700 0 8
"1157" "Fahrrad" "semantic_form" "7" 386 612 "correct" "Auto" "4" 0 0 612 0 8
