"targ_ID" "cond" "soa" "subj" "trial" "RT" "ERR.code" "dist_ID" "blk" "ERR.old" "ERR" "RT.old" "out" "exp"
"73" "Affe" "semantic" "0" "11" 366 1372 "correct" "Kuh" "2" 0 0 1372 0 1
"74" "Affe" "semantic" "0" "13" 160 1110 "correct" "Kuh" "1" 0 0 1110 0 1
"75" "Affe" "semantic" "0" "12" 294 1150 "correct" "Kuh" "2" 0 0 1150 0 1
"76" "Affe" "semantic" "0" "4" 300 1208 "correct" "Kuh" "2" 0 0 1208 0 1
"77" "Affe" "semantic" "0" "23" 199 1332 "correct" "Kuh" "1" 0 0 1332 0 1
"78" "Affe" "semantic" "0" "18" 337 908 "correct" "Kuh" "2" 0 0 908 0 1
"79" "Affe" "semantic" "0" "19" 366 1280 "correct" "Kuh" "2" 0 0 1280 0 1
"80" "Affe" "semantic" "0" "3" 364 857 "correct" "Kuh" "2" 0 0 857 0 1
"81" "Affe" "semantic" "0" "10" 341 955 "correct" "Kuh" "2" 0 0 955 0 1
"82" "Affe" "semantic" "0" "22" 131 NA "correct" "Kuh" "1" 0 0 1762 1 1
"83" "Affe" "semantic" "0" "1" 253 933 "correct" "Kuh" "2" 0 0 933 0 1
"84" "Affe" "semantic" "0" "24" 218 845 "correct" "Kuh" "1" 0 0 845 0 1
"85" "Affe" "semantic" "0" "20" 286 915 "correct" "Kuh" "2" 0 0 915 0 1
"86" "Affe" "semantic" "0" "2" 327 1003 "correct" "Kuh" "2" 0 0 1003 0 1
"87" "Affe" "semantic" "0" "9" 257 872 "correct" "Kuh" "2" 0 0 872 0 1
"88" "Affe" "semantic" "0" "6" 137 1196 "correct" "Kuh" "1" 0 0 1196 0 1
"89" "Affe" "semantic" "0" "5" 169 981 "correct" "Kuh" "1" 0 0 981 0 1
"90" "Affe" "semantic" "0" "7" 199 1163 "correct" "Kuh" "1" 0 0 1163 0 1
"91" "Affe" "semantic" "0" "14" 143 1399 "correct" "Kuh" "1" 0 0 1399 0 1
"92" "Affe" "semantic" "0" "16" 237 1298 "correct" "Kuh" "1" 0 0 1298 0 1
"93" "Affe" "semantic" "0" "21" 166 1053 "correct" "Kuh" "1" 0 0 1053 0 1
"94" "Affe" "semantic" "0" "15" 192 1354 "correct" "Kuh" "1" 0 0 1354 0 1
"95" "Affe" "semantic" "0" "8" 234 937 "correct" "Kuh" "1" 0 0 937 0 1
"96" "Affe" "semantic" "0" "17" 255 844 "correct" "Kuh" "2" 0 0 844 0 1
"97" "Affe" "unrelated" "-200" "10" 160 1443 "correct" "Gitarre" "1" 0 0 1443 0 1
"98" "Affe" "unrelated" "-200" "12" 192 1142 "correct" "Gitarre" "1" 0 0 1142 0 1
"99" "Affe" "unrelated" "-200" "24" 366 756 "correct" "Gitarre" "2" 0 0 756 0 1
"100" "Affe" "unrelated" "-200" "23" 337 1307 "correct" "Gitarre" "2" 0 0 1307 0 1
"101" "Affe" "unrelated" "-200" "7" 327 1059 "correct" "Gitarre" "2" 0 0 1059 0 1
"102" "Affe" "unrelated" "-200" "9" 237 945 "correct" "Gitarre" "1" 0 0 945 0 1
"103" "Affe" "unrelated" "-200" "16" 366 945 "correct" "Gitarre" "2" 0 0 945 0 1
"104" "Affe" "unrelated" "-200" "22" 255 994 "correct" "Gitarre" "2" 0 0 994 0 1
"105" "Affe" "unrelated" "-200" "6" 253 780 "correct" "Gitarre" "2" 0 0 780 0 1
"106" "Affe" "unrelated" "-200" "2" 169 845 "correct" "Gitarre" "1" 0 0 845 0 1
"107" "Affe" "unrelated" "-200" "18" 166 998 "correct" "Gitarre" "1" 0 0 998 0 1
"108" "Affe" "unrelated" "-200" "15" 341 970 "correct" "Gitarre" "2" 0 0 970 0 1
"109" "Affe" "unrelated" "-200" "3" 137 1186 "correct" "Gitarre" "1" 0 0 1186 0 1
"110" "Affe" "unrelated" "-200" "21" 286 1059 "correct" "Gitarre" "2" 0 0 1059 0 1
"111" "Affe" "unrelated" "-200" "8" 364 725 "correct" "Gitarre" "2" 0 0 725 0 1
"112" "Affe" "unrelated" "-200" "13" 294 809 "correct" "Gitarre" "2" 0 0 809 0 1
"113" "Affe" "unrelated" "-200" "19" 131 NA "none/false" "Gitarre" "1" 1 1 1193 0 1
"114" "Affe" "unrelated" "-200" "20" 199 952 "correct" "Gitarre" "1" 0 0 952 0 1
"115" "Affe" "unrelated" "-200" "17" 218 1039 "correct" "Gitarre" "1" 0 0 1039 0 1
"116" "Affe" "unrelated" "-200" "4" 199 1370 "correct" "Gitarre" "1" 0 0 1370 0 1
"117" "Affe" "unrelated" "-200" "5" 300 838 "correct" "Gitarre" "2" 0 0 838 0 1
"118" "Affe" "unrelated" "-200" "1" 234 1007 "correct" "Gitarre" "1" 0 0 1007 0 1
"119" "Affe" "unrelated" "-200" "11" 143 1141 "correct" "Gitarre" "1" 0 0 1141 0 1
"120" "Affe" "unrelated" "-200" "14" 257 776 "correct" "Gitarre" "2" 0 0 776 0 1
"121" "Affe" "unrelated" "0" "4" 364 1080 "correct" "Gitarre" "2" 0 0 1080 0 1
"122" "Affe" "unrelated" "0" "8" 199 1078 "correct" "Gitarre" "1" 0 0 1078 0 1
"123" "Affe" "unrelated" "0" "17" 286 1097 "correct" "Gitarre" "2" 0 0 1097 0 1
"124" "Affe" "unrelated" "0" "24" 199 876 "correct" "Gitarre" "1" 0 0 876 0 1
"125" "Affe" "unrelated" "0" "7" 137 NA "correct" "Gitarre" "1" 0 0 2308 1 1
"126" "Affe" "unrelated" "0" "22" 166 1077 "correct" "Gitarre" "1" 0 0 1077 0 1
"127" "Affe" "unrelated" "0" "2" 253 836 "correct" "Gitarre" "2" 0 0 836 0 1
"128" "Affe" "unrelated" "0" "21" 218 817 "correct" "Gitarre" "1" 0 0 817 0 1
"129" "Affe" "unrelated" "0" "9" 294 829 "correct" "Gitarre" "2" 0 0 829 0 1
"130" "Affe" "unrelated" "0" "20" 366 707 "correct" "Gitarre" "2" 0 0 707 0 1
"131" "Affe" "unrelated" "0" "3" 327 995 "correct" "Gitarre" "2" 0 0 995 0 1
"132" "Affe" "unrelated" "0" "1" 300 943 "correct" "Gitarre" "2" 0 0 943 0 1
"133" "Affe" "unrelated" "0" "18" 255 962 "correct" "Gitarre" "2" 0 0 962 0 1
"134" "Affe" "unrelated" "0" "16" 192 1196 "correct" "Gitarre" "1" 0 0 1196 0 1
"135" "Affe" "unrelated" "0" "12" 366 736 "correct" "Gitarre" "2" 0 0 736 0 1
"136" "Affe" "unrelated" "0" "6" 169 940 "correct" "Gitarre" "1" 0 0 940 0 1
"137" "Affe" "unrelated" "0" "11" 341 NA "smack" "Gitarre" "2" 1 1 700 0 1
"138" "Affe" "unrelated" "0" "23" 131 NA "correct" "Gitarre" "1" 0 0 2061 1 1
"139" "Affe" "unrelated" "0" "13" 237 1006 "correct" "Gitarre" "1" 0 0 1006 0 1
"140" "Affe" "unrelated" "0" "10" 257 1041 "correct" "Gitarre" "2" 0 0 1041 0 1
"141" "Affe" "unrelated" "0" "19" 337 921 "correct" "Gitarre" "2" 0 0 921 0 1
"142" "Affe" "unrelated" "0" "5" 234 1161 "correct" "Gitarre" "1" 0 0 1161 0 1
"143" "Affe" "unrelated" "0" "14" 160 999 "correct" "Gitarre" "1" 0 0 999 0 1
"144" "Affe" "unrelated" "0" "15" 143 NA "none/false" "Gitarre" "1" 1 1 3000 0 1
"145" "Auto" "congruent" "-200" "12" 147 759 "correct" "Auto" "1" 0 0 759 0 1
"146" "Auto" "congruent" "-200" "3" 156 725 "correct" "Auto" "1" 0 0 725 0 1
"147" "Auto" "congruent" "-200" "23" 257 955 "correct" "Auto" "2" 0 0 955 0 1
"148" "Auto" "congruent" "-200" "2" 220 786 "correct" "Auto" "1" 0 0 786 0 1
"149" "Auto" "congruent" "-200" "22" 287 818 "correct" "Auto" "2" 0 0 818 0 1
"150" "Auto" "congruent" "-200" "20" 122 983 "correct" "Auto" "1" 0 0 983 0 1
"151" "Auto" "congruent" "-200" "6" 285 586 "correct" "Auto" "2" 0 0 586 0 1
"152" "Auto" "congruent" "-200" "13" 361 551 "correct" "Auto" "2" 0 0 551 0 1
"153" "Auto" "congruent" "-200" "14" 295 683 "correct" "Auto" "2" 0 0 683 0 1
"154" "Auto" "congruent" "-200" "15" 262 806 "correct" "Auto" "2" 0 0 806 0 1
"155" "Auto" "congruent" "-200" "11" 152 781 "correct" "Auto" "1" 0 0 781 0 1
"156" "Auto" "congruent" "-200" "17" 191 785 "correct" "Auto" "1" 0 0 785 0 1
"157" "Auto" "congruent" "-200" "19" 150 882 "correct" "Auto" "1" 0 0 882 0 1
"158" "Auto" "congruent" "-200" "5" 378 889 "correct" "Auto" "2" 0 0 889 0 1
"159" "Auto" "congruent" "-200" "18" 222 949 "correct" "Auto" "1" 0 0 949 0 1
"160" "Auto" "congruent" "-200" "4" 138 1142 "correct" "Auto" "1" 0 0 1142 0 1
"161" "Auto" "congruent" "-200" "16" 337 784 "correct" "Auto" "2" 0 0 784 0 1
"162" "Auto" "congruent" "-200" "7" 255 765 "correct" "Auto" "2" 0 0 765 0 1
"163" "Auto" "congruent" "-200" "10" 240 604 "correct" "Auto" "1" 0 0 604 0 1
"164" "Auto" "congruent" "-200" "9" 205 551 "correct" "Auto" "1" 0 0 551 0 1
"165" "Auto" "congruent" "-200" "24" 352 674 "correct" "Auto" "2" 0 0 674 0 1
"166" "Auto" "congruent" "-200" "21" 362 530 "correct" "Auto" "2" 0 0 530 0 1
"167" "Auto" "congruent" "-200" "8" 337 853 "correct" "Auto" "2" 0 0 853 0 1
"168" "Auto" "congruent" "-200" "1" 186 898 "correct" "Auto" "1" 0 0 898 0 1
"169" "Auto" "congruent" "0" "23" 150 696 "correct" "Auto" "1" 0 0 696 0 1
"170" "Auto" "congruent" "0" "19" 257 1048 "correct" "Auto" "2" 0 0 1048 0 1
"171" "Auto" "congruent" "0" "11" 262 1167 "correct" "Auto" "2" 0 0 1167 0 1
"172" "Auto" "congruent" "0" "16" 147 798 "correct" "Auto" "1" 0 0 798 0 1
"173" "Auto" "congruent" "0" "21" 191 679 "correct" "Auto" "1" 0 0 679 0 1
"174" "Auto" "congruent" "0" "4" 337 924 "correct" "Auto" "2" 0 0 924 0 1
"175" "Auto" "congruent" "0" "1" 378 697 "correct" "Auto" "2" 0 0 697 0 1
"176" "Auto" "congruent" "0" "14" 240 795 "correct" "Auto" "1" 0 0 795 0 1
"177" "Auto" "congruent" "0" "6" 220 706 "correct" "Auto" "1" 0 0 706 0 1
"178" "Auto" "congruent" "0" "5" 186 990 "correct" "Auto" "1" 0 0 990 0 1
"179" "Auto" "congruent" "0" "12" 337 738 "correct" "Auto" "2" 0 0 738 0 1
"180" "Auto" "congruent" "0" "8" 138 NA "none/false" "Auto" "1" 1 1 984 0 1
"181" "Auto" "congruent" "0" "15" 152 941 "correct" "Auto" "1" 0 0 941 0 1
"182" "Auto" "congruent" "0" "9" 361 665 "correct" "Auto" "2" 0 0 665 0 1
"183" "Auto" "congruent" "0" "3" 255 652 "correct" "Auto" "2" 0 0 652 0 1
"184" "Auto" "congruent" "0" "7" 156 504 "correct" "Auto" "1" 0 0 504 0 1
"185" "Auto" "congruent" "0" "18" 287 1031 "correct" "Auto" "2" 0 0 1031 0 1
"186" "Auto" "congruent" "0" "22" 222 665 "correct" "Auto" "1" 0 0 665 0 1
"187" "Auto" "congruent" "0" "24" 122 721 "correct" "Auto" "1" 0 0 721 0 1
"188" "Auto" "congruent" "0" "13" 205 790 "correct" "Auto" "1" 0 0 790 0 1
"189" "Auto" "congruent" "0" "10" 295 677 "correct" "Auto" "2" 0 0 677 0 1
"190" "Auto" "congruent" "0" "17" 362 779 "correct" "Auto" "2" 0 0 779 0 1
"191" "Auto" "congruent" "0" "2" 285 941 "correct" "Auto" "2" 0 0 941 0 1
"192" "Auto" "congruent" "0" "20" 352 740 "correct" "Auto" "2" 0 0 740 0 1
"193" "Auto" "semantic" "-200" "7" 285 838 "correct" "Fahrrad" "2" 0 0 838 0 1
"194" "Auto" "semantic" "-200" "5" 337 992 "correct" "Fahrrad" "2" 0 0 992 0 1
"195" "Auto" "semantic" "-200" "23" 287 1387 "correct" "Fahrrad" "2" 0 0 1387 0 1
"196" "Auto" "semantic" "-200" "11" 240 NA "smack" "Fahrrad" "1" 1 1 665 0 1
"197" "Auto" "semantic" "-200" "20" 150 809 "correct" "Fahrrad" "1" 0 0 809 0 1
"198" "Auto" "semantic" "-200" "9" 147 671 "correct" "Fahrrad" "1" 0 0 671 0 1
"199" "Auto" "semantic" "-200" "12" 152 730 "correct" "Fahrrad" "1" 0 0 730 0 1
"200" "Auto" "semantic" "-200" "21" 352 822 "correct" "Fahrrad" "2" 0 0 822 0 1
"201" "Auto" "semantic" "-200" "3" 220 943 "correct" "Fahrrad" "1" 0 0 943 0 1
"202" "Auto" "semantic" "-200" "16" 262 827 "correct" "Fahrrad" "2" 0 0 827 0 1
"203" "Auto" "semantic" "-200" "24" 257 756 "correct" "Fahrrad" "2" 0 0 756 0 1
"204" "Auto" "semantic" "-200" "2" 186 781 "correct" "Fahrrad" "1" 0 0 781 0 1
"205" "Auto" "semantic" "-200" "15" 295 1024 "correct" "Fahrrad" "2" 0 0 1024 0 1
"206" "Auto" "semantic" "-200" "19" 222 916 "correct" "Fahrrad" "1" 0 0 916 0 1
"207" "Auto" "semantic" "-200" "17" 122 920 "correct" "Fahrrad" "1" 0 0 920 0 1
"208" "Auto" "semantic" "-200" "1" 138 824 "correct" "Fahrrad" "1" 0 0 824 0 1
"209" "Auto" "semantic" "-200" "10" 205 1177 "correct" "Fahrrad" "1" 0 0 1177 0 1
"210" "Auto" "semantic" "-200" "4" 156 803 "correct" "Fahrrad" "1" 0 0 803 0 1
"211" "Auto" "semantic" "-200" "6" 378 818 "correct" "Fahrrad" "2" 0 0 818 0 1
"212" "Auto" "semantic" "-200" "8" 255 898 "correct" "Fahrrad" "2" 0 0 898 0 1
"213" "Auto" "semantic" "-200" "22" 362 893 "correct" "Fahrrad" "2" 0 0 893 0 1
"214" "Auto" "semantic" "-200" "13" 337 726 "correct" "Fahrrad" "2" 0 0 726 0 1
"215" "Auto" "semantic" "-200" "18" 191 1434 "correct" "Fahrrad" "1" 0 0 1434 0 1
"216" "Auto" "semantic" "-200" "14" 361 924 "correct" "Fahrrad" "2" 0 0 924 0 1
"217" "Auto" "semantic" "0" "4" 255 771 "correct" "Fahrrad" "2" 0 0 771 0 1
"218" "Auto" "semantic" "0" "9" 337 882 "correct" "Fahrrad" "2" 0 0 882 0 1
"219" "Auto" "semantic" "0" "13" 147 845 "correct" "Fahrrad" "1" 0 0 845 0 1
"220" "Auto" "semantic" "0" "19" 287 1562 "correct" "Fahrrad" "2" 0 0 1562 0 1
"221" "Auto" "semantic" "0" "11" 295 1047 "correct" "Fahrrad" "2" 0 0 1047 0 1
"222" "Auto" "semantic" "0" "17" 352 885 "correct" "Fahrrad" "2" 0 0 885 0 1
"223" "Auto" "semantic" "0" "3" 285 2306 "correct" "Fahrrad" "2" 0 0 2306 0 1
"224" "Auto" "semantic" "0" "15" 240 1108 "correct" "Fahrrad" "1" 0 0 1108 0 1
"225" "Auto" "semantic" "0" "18" 362 1000 "correct" "Fahrrad" "2" 0 0 1000 0 1
"226" "Auto" "semantic" "0" "22" 191 986 "correct" "Fahrrad" "1" 0 0 986 0 1
"227" "Auto" "semantic" "0" "8" 156 NA "none/false" "Fahrrad" "1" 1 1 720 0 1
"228" "Auto" "semantic" "0" "21" 122 862 "correct" "Fahrrad" "1" 0 0 862 0 1
"229" "Auto" "semantic" "0" "24" 150 848 "correct" "Fahrrad" "1" 0 0 848 0 1
"230" "Auto" "semantic" "0" "16" 152 929 "correct" "Fahrrad" "1" 0 0 929 0 1
"231" "Auto" "semantic" "0" "20" 257 867 "correct" "Fahrrad" "2" 0 0 867 0 1
"232" "Auto" "semantic" "0" "23" 222 1162 "correct" "Fahrrad" "1" 0 0 1162 0 1
"233" "Auto" "semantic" "0" "1" 337 828 "correct" "Fahrrad" "2" 0 0 828 0 1
"234" "Auto" "semantic" "0" "7" 220 1274 "correct" "Fahrrad" "1" 0 0 1274 0 1
"235" "Auto" "semantic" "0" "2" 378 979 "correct" "Fahrrad" "2" 0 0 979 0 1
"236" "Auto" "semantic" "0" "10" 361 839 "correct" "Fahrrad" "2" 0 0 839 0 1
"237" "Auto" "semantic" "0" "12" 262 1195 "correct" "Fahrrad" "2" 0 0 1195 0 1
"238" "Auto" "semantic" "0" "6" 186 932 "correct" "Fahrrad" "1" 0 0 932 0 1
"239" "Auto" "semantic" "0" "5" 138 NA "none/false" "Fahrrad" "1" 1 1 1790 0 1
"240" "Auto" "semantic" "0" "14" 205 915 "correct" "Fahrrad" "1" 0 0 915 0 1
"241" "Auto" "unrelated" "-200" "8" 285 801 "correct" "Schaf" "2" 0 0 801 0 1
"242" "Auto" "unrelated" "-200" "22" 352 806 "correct" "Schaf" "2" 0 0 806 0 1
"243" "Auto" "unrelated" "-200" "20" 222 793 "correct" "Schaf" "1" 0 0 793 0 1
"244" "Auto" "unrelated" "-200" "13" 262 696 "correct" "Schaf" "2" 0 0 696 0 1
"245" "Auto" "unrelated" "-200" "6" 337 815 "correct" "Schaf" "2" 0 0 815 0 1
"246" "Auto" "unrelated" "-200" "10" 147 1108 "correct" "Schaf" "1" 0 0 1108 0 1
"247" "Auto" "unrelated" "-200" "2" 138 1006 "correct" "Schaf" "1" 0 0 1006 0 1
"248" "Auto" "unrelated" "-200" "19" 191 933 "correct" "Schaf" "1" 0 0 933 0 1
"249" "Auto" "unrelated" "-200" "21" 257 596 "correct" "Schaf" "2" 0 0 596 0 1
"250" "Auto" "unrelated" "-200" "16" 295 776 "correct" "Schaf" "2" 0 0 776 0 1
"251" "Auto" "unrelated" "-200" "7" 378 761 "correct" "Schaf" "2" 0 0 761 0 1
"252" "Auto" "unrelated" "-200" "14" 337 932 "correct" "Schaf" "2" 0 0 932 0 1
"253" "Auto" "unrelated" "-200" "18" 122 1497 "correct" "Schaf" "1" 0 0 1497 0 1
"254" "Auto" "unrelated" "-200" "17" 150 958 "correct" "Schaf" "1" 0 0 958 0 1
"255" "Auto" "unrelated" "-200" "3" 186 798 "correct" "Schaf" "1" 0 0 798 0 1
"256" "Auto" "unrelated" "-200" "15" 361 710 "correct" "Schaf" "2" 0 0 710 0 1
"257" "Auto" "unrelated" "-200" "5" 255 985 "correct" "Schaf" "2" 0 0 985 0 1
"258" "Auto" "unrelated" "-200" "24" 287 821 "correct" "Schaf" "2" 0 0 821 0 1
"259" "Auto" "unrelated" "-200" "23" 362 1233 "correct" "Schaf" "2" 0 0 1233 0 1
"260" "Auto" "unrelated" "-200" "4" 220 1714 "correct" "Schaf" "1" 0 0 1714 0 1
"261" "Auto" "unrelated" "-200" "12" 240 744 "correct" "Schaf" "1" 0 0 744 0 1
"262" "Auto" "unrelated" "-200" "11" 205 944 "correct" "Schaf" "1" 0 0 944 0 1
"263" "Auto" "unrelated" "-200" "9" 152 1534 "correct" "Schaf" "1" 0 0 1534 0 1
"264" "Auto" "unrelated" "-200" "1" 156 693 "correct" "Schaf" "1" 0 0 693 0 1
"265" "Auto" "unrelated" "0" "3" 378 916 "correct" "Schaf" "2" 0 0 916 0 1
"266" "Auto" "unrelated" "0" "4" 285 953 "correct" "Schaf" "2" 0 0 953 0 1
"267" "Auto" "unrelated" "0" "23" 191 1058 "correct" "Schaf" "1" 0 0 1058 0 1
"268" "Auto" "unrelated" "0" "15" 205 961 "correct" "Schaf" "1" 0 0 961 0 1
"269" "Auto" "unrelated" "0" "2" 337 947 "correct" "Schaf" "2" 0 0 947 0 1
"270" "Auto" "unrelated" "0" "20" 287 899 "correct" "Schaf" "2" 0 0 899 0 1
"271" "Auto" "unrelated" "0" "8" 220 1012 "correct" "Schaf" "1" 0 0 1012 0 1
"272" "Auto" "unrelated" "0" "6" 138 865 "correct" "Schaf" "1" 0 0 865 0 1
"273" "Auto" "unrelated" "0" "17" 257 815 "correct" "Schaf" "2" 0 0 815 0 1
"274" "Auto" "unrelated" "0" "13" 152 626 "correct" "Schaf" "1" 0 0 626 0 1
"275" "Auto" "unrelated" "0" "14" 147 1041 "correct" "Schaf" "1" 0 0 1041 0 1
"276" "Auto" "unrelated" "0" "5" 156 1062 "correct" "Schaf" "1" 0 0 1062 0 1
"277" "Auto" "unrelated" "0" "18" 352 1161 "correct" "Schaf" "2" 0 0 1161 0 1
"278" "Auto" "unrelated" "0" "16" 240 833 "correct" "Schaf" "1" 0 0 833 0 1
"279" "Auto" "unrelated" "0" "12" 295 830 "correct" "Schaf" "2" 0 0 830 0 1
